lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P_x,G4M-Q_x,G4M-R_x,G4M-S_x,G4M-P_y,G4M-Q_y,G4M-R_y,G4M-S_y,Blank1
[TG(40:2)]_FA16:1,0,3.803031179490104,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,8.643520563296943e-06,1.8193301475176095e-05,1.4472990059921594e-05,1.964813573048526e-05,8.643520563296943e-06,1.8193301475176095e-05,1.4472990059921594e-05,1.964813573048526e-05,8.508557827797843e-06
[TG(40:2)]_FA18:0,0,3.3276792466341862,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.1594045667989926e-06,1.6326714322121655e-05,1.0965529018622708e-05,1.2355810167502065e-05,5.1594045667989926e-06,1.6326714322121655e-05,1.0965529018622708e-05,1.2355810167502065e-05,7.792925751046452e-06
[TG(40:2)]_FA18:1,0,3.590504640328658,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.599611406346318e-06,1.7720386925560402e-05,1.2251128680253188e-05,1.8264078283120312e-05,5.599611406346318e-06,1.7720386925560402e-05,1.2251128680253188e-05,1.8264078283120312e-05,1.002907336708381e-05
[TG(40:2)]_FA18:2,0,3.645648660110498,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.806381440204457e-06,2.5320333931124948e-05,1.268973171635252e-05,1.5051917503005653e-05,5.806381440204457e-06,2.5320333931124948e-05,1.268973171635252e-05,1.5051917503005653e-05,8.861830406760164e-06
[TG(41:0)]_FA14:0,0,3.644656990008822,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.903813871529294e-06,1.9368547301257393e-05,1.812922647201387e-05,1.3484710424420253e-05,4.903813871529294e-06,1.9368547301257393e-05,1.812922647201387e-05,1.3484710424420253e-05,1.1485165738987936e-05
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,0,4.336430574398186,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1172556021298965e-05,3.3959181389719716e-05,2.2268130565807444e-05,2.291169345135991e-05,1.1172556021298965e-05,3.3959181389719716e-05,2.2268130565807444e-05,2.291169345135991e-05,1.4409683375334618e-05
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,0,4.336430574398186,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.701769525740218e-06,2.057882404579141e-05,1.2389001276988643e-05,1.4136430597961406e-05,6.701769525740218e-06,2.057882404579141e-05,1.2389001276988643e-05,1.4136430597961406e-05,1.0233701904656164e-05
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,0,4.24762006373643,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.097060857228978e-06,3.297145231788633e-05,2.0456934161561123e-05,2.4181217190852862e-05,9.097060857228978e-06,3.297145231788633e-05,2.0456934161561123e-05,2.4181217190852862e-05,1.4422340855958774e-05
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,0,4.24762006373643,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.328123163954679e-06,1.6441079206636886e-05,1.1681467248712298e-05,1.260235761784408e-05,5.328123163954679e-06,1.6441079206636886e-05,1.1681467248712298e-05,1.260235761784408e-05,7.795359960504835e-06
[TG(41:1)]_FA14:0,0,3.345102617519557,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.897147163899564e-06,1.747517219953842e-05,1.0803806890650961e-05,1.2413207522561797e-05,4.897147163899564e-06,1.747517219953842e-05,1.0803806890650961e-05,1.2413207522561797e-05,8.559999143130104e-06
[TG(41:1)]_FA16:0,0,3.358023136199329,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.958173044461228e-06,1.7533556474075376e-05,1.1348483249591221e-05,1.253243733016577e-05,4.958173044461228e-06,1.7533556474075376e-05,1.1348483249591221e-05,1.253243733016577e-05,8.025952542642538e-06
[TG(41:1)]_FA16:1,0,3.560625579728226,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.492123803868688e-06,1.8831409957943125e-05,1.570430390397852e-05,1.3549934662128701e-05,5.492123803868688e-06,1.8831409957943125e-05,1.570430390397852e-05,1.3549934662128701e-05,8.511479027714966e-06
[TG(41:1)]_FA18:0,0,3.457057269512628,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.2473022746202205e-06,1.632705763726724e-05,1.1511795378082314e-05,1.6495720081604733e-05,5.2473022746202205e-06,1.632705763726724e-05,1.1511795378082314e-05,1.6495720081604733e-05,8.213866759218441e-06
[TG(41:1)]_FA18:1,0,3.4990852715477585,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.942587053490197e-06,1.771695266050839e-05,1.2742427706699065e-05,1.3504799436488526e-05,5.942587053490197e-06,1.771695266050839e-05,1.2742427706699065e-05,1.3504799436488526e-05,8.95838383284053e-06
[TG(41:2)]_FA14:0,0,3.3328259821670407,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.0264810141270516e-06,1.637342188586367e-05,1.0966664776602469e-05,1.283925196599892e-05,5.0264810141270516e-06,1.637342188586367e-05,1.0966664776602469e-05,1.283925196599892e-05,7.818402928958948e-06
[TG(41:2)]_FA16:0,0,3.3680971011674967,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.860223923306465e-06,1.7126582210965384e-05,1.0752019688645179e-05,1.4119211615372965e-05,4.860223923306465e-06,1.7126582210965384e-05,1.0752019688645179e-05,1.4119211615372965e-05,8.102383921622666e-06
[TG(41:2)]_FA16:1,0,3.5164376219488718,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.311302554402403e-06,2.173037267659763e-05,1.2432838909628527e-05,1.3547586537619556e-05,5.311302554402403e-06,2.173037267659763e-05,1.2432838909628527e-05,1.3547586537619556e-05,8.510667511073442e-06
[TG(41:2)]_FA18:0,0,3.3314905812255797,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.866070115782745e-06,1.6332552644766303e-05,1.1114531402378177e-05,1.307484170101336e-05,4.866070115782745e-06,1.6332552644766303e-05,1.1114531402378177e-05,1.307484170101336e-05,7.794223979583473e-06
[TG(41:2)]_FA18:1,0,3.5520199424382777,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.363614383114904e-06,1.9138787259261896e-05,1.2768775810180048e-05,1.4078250733780387e-05,6.363614383114904e-06,1.9138787259261896e-05,1.2768775810180048e-05,1.4078250733780387e-05,8.502878263657219e-06
[TG(41:2)]_FA18:2,0,3.599697599732772,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.086895349284041e-06,2.1610512850088997e-05,1.2901651262426126e-05,1.4698141272707553e-05,6.086895349284041e-06,2.1610512850088997e-05,1.2901651262426126e-05,1.4698141272707553e-05,8.856962049746344e-06
[TG(42:0)]_FA14:0,0,4.750542212746867,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.823205885826489e-06,3.620320696043615e-05,3.2788015160782506e-05,2.482276245676037e-05,6.823205885826489e-06,3.620320696043615e-05,3.2788015160782506e-05,2.482276245676037e-05,5.620162738132205e-05
"[TG(42:0)]_FA16:0 | DG(44:7),DG(43:0)_C16:0",0,4.9066281325866,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.9086945805069605e-05,4.0502368087038754e-05,3.1277549542484745e-05,3.50053022041741e-05,1.9086945805069605e-05,4.0502368087038754e-05,3.1277549542484745e-05,3.50053022041741e-05,2.4271613594356855e-05
"[TG(42:0)]_FA16:0 | DG(44:7),DG(43:0)_C16:0",0,4.9066281325866,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,1.0428655773384326e-05,2.0265608290816684e-05,3.282299443571573e-05,2.4776061964067078e-05,1.0428655773384326e-05,2.0265608290816684e-05,3.282299443571573e-05,2.4776061964067078e-05,1.2067083464428016e-05
"[TG(42:0)]_FA18:0 | DG(44:7),DG(43:0)_C18:0",0,4.43540650835461,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.0115321140791018e-05,4.0344729707316556e-05,2.2485955568157264e-05,2.5566317950538126e-05,1.0115321140791018e-05,4.0344729707316556e-05,2.2485955568157264e-05,2.5566317950538126e-05,1.8225576907697594e-05
"[TG(42:0)]_FA18:0 | DG(44:7),DG(43:0)_C18:0",0,4.43540650835461,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.8694547432360515e-06,2.664119739042569e-05,1.3413392632815175e-05,1.4523079576145383e-05,4.8694547432360515e-06,2.664119739042569e-05,1.3413392632815175e-05,1.4523079576145383e-05,8.204779345168143e-06
[TG(42:1)]_FA14:0,0,3.707424632855309,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.061352859242094e-06,1.751810185555455e-05,1.432126213428244e-05,1.6171947266382167e-05,5.061352859242094e-06,1.751810185555455e-05,1.432126213428244e-05,1.6171947266382167e-05,1.8787534493186898e-05
"[TG(42:1)]_FA16:0 | DG(44:8),DG(43:1)_C16:0",0,4.304240472047804,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,9.238292108712295e-06,3.383004832045786e-05,2.1398647353274187e-05,2.5507094674512575e-05,9.238292108712295e-06,3.383004832045786e-05,2.1398647353274187e-05,2.5507094674512575e-05,1.552856862261614e-05
"[TG(42:1)]_FA16:0 | DG(44:8),DG(43:1)_C16:0",0,4.304240472047804,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.9036124956695345e-06,1.750092994074357e-05,1.0756789473587801e-05,1.2353722995478267e-05,5.9036124956695345e-06,1.750092994074357e-05,1.0756789473587801e-05,1.2353722995478267e-05,9.371048850749328e-06
"[TG(42:1)]_FA16:1 | DG(44:8),DG(43:1)_C16:1",0,4.499177353688414,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1563839495656855e-05,3.487787837356744e-05,2.579489840968517e-05,2.695298427584914e-05,1.1563839495656855e-05,3.487787837356744e-05,2.579489840968517e-05,2.695298427584914e-05,1.9251316114536348e-05
"[TG(42:1)]_FA16:1 | DG(44:8),DG(43:1)_C16:1",0,4.499177353688414,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,8.144646821808795e-06,1.7725881867553808e-05,1.4694903721681621e-05,1.481241412761843e-05,8.144646821808795e-06,1.7725881867553808e-05,1.4694903721681621e-05,1.481241412761843e-05,9.909963715396298e-06
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",0,4.560677470667921,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.2834921541511704e-05,5.289259256356367e-05,1.9942467205965298e-05,2.6645126178409355e-05,1.2834921541511704e-05,5.289259256356367e-05,1.9942467205965298e-05,2.6645126178409355e-05,1.383944964482476e-05
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",0,4.560677470667921,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,8.45254549015861e-06,2.29705286472309e-05,2.2825980868180487e-05,1.7428165166038395e-05,8.45254549015861e-06,2.29705286472309e-05,2.2825980868180487e-05,1.7428165166038395e-05,8.523649579783327e-06
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",0,4.608599181992365,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.1565172884133098e-05,4.104465699169519e-05,2.6918776029990074e-05,3.3188678242912125e-05,1.1565172884133098e-05,4.104465699169519e-05,2.6918776029990074e-05,3.3188678242912125e-05,1.6576701993155217e-05
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",0,4.608599181992365,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.45684161314511e-06,1.771077076069553e-05,1.389515169946805e-05,1.5104618360236563e-05,5.45684161314511e-06,1.771077076069553e-05,1.389515169946805e-05,1.5104618360236563e-05,9.685050759302162e-06
[TG(42:2)]_FA14:0,0,3.408174656398371,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.1464813993349445e-06,1.7328867280971236e-05,1.1747791468354293e-05,1.2411381153737021e-05,5.1464813993349445e-06,1.7328867280971236e-05,1.1747791468354293e-05,1.2411381153737021e-05,9.768946766661314e-06
[TG(42:2)]_FA16:0,0,3.551246268825284,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.460123673758909e-06,1.8064512310610728e-05,1.249325758634814e-05,1.4669181916383929e-05,5.460123673758909e-06,1.8064512310610728e-05,1.249325758634814e-05,1.4669181916383929e-05,1.2011747742047947e-05
[TG(42:2)]_FA16:1,0,3.540141578728971,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.5657650926879976e-06,1.890559255918044e-05,1.3579430303189961e-05,1.4482118794077017e-05,5.5657650926879976e-06,1.890559255918044e-05,1.3579430303189961e-05,1.4482118794077017e-05,8.912460143547956e-06
[TG(42:2)]_FA18:0,0,3.342479723948034,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.869967557870973e-06,1.6320875868465696e-05,1.1762328356021254e-05,1.235737548431728e-05,4.869967557870973e-06,1.6320875868465696e-05,1.1762328356021254e-05,1.235737548431728e-05,8.306687994915182e-06
[TG(42:2)]_FA18:1,0,4.35336962472563,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.788744190693737e-06,4.215945858686037e-05,2.029021501906925e-05,2.9008590205148708e-05,6.788744190693737e-06,4.215945858686037e-05,2.029021501906925e-05,2.9008590205148708e-05,1.7456231770431518e-05
[TG(42:2)]_FA18:2,0,3.5687992979038925,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.9751000569227695e-06,1.997162506208867e-05,1.2733342249384154e-05,1.4696575955892333e-05,5.9751000569227695e-06,1.997162506208867e-05,1.2733342249384154e-05,1.4696575955892333e-05,9.195629681473093e-06
[TG(42:3)]_FA14:0,0,3.322818773963968,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.9002240517090955e-06,1.639128062748279e-05,1.0805169748238973e-05,1.2609401692798872e-05,4.9002240517090955e-06,1.639128062748279e-05,1.0805169748238973e-05,1.2609401692798872e-05,8.229932027849328e-06
[TG(42:3)]_FA16:0,0,3.357099792888542,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,4.865352128343556e-06,1.631400707633904e-05,1.146273367463714e-05,1.3276514927962648e-05,4.865352128343556e-06,1.631400707633904e-05,1.146273367463714e-05,1.3276514927962648e-05,8.338493913139755e-06
[TG(42:3)]_FA16:1,0,3.58161781243136,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.988946189004029e-06,2.150095588424206e-05,1.2529826731831458e-05,1.4764930827231216e-05,5.988946189004029e-06,2.150095588424206e-05,1.2529826731831458e-05,1.4764930827231216e-05,8.653793988326665e-06
[TG(42:3)]_FA18:0,0,3.341229009412712,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.296841001721464e-06,1.6815427001920734e-05,1.0804942605307639e-05,1.2356592825909675e-05,5.296841001721464e-06,1.6815427001920734e-05,1.0804942605307639e-05,1.2356592825909675e-05,7.79146527489378e-06
[TG(42:3)]_FA18:1,0,3.5093417293457114,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.6646372958357185e-06,1.7715578679363826e-05,1.3151275581993552e-05,1.3612028116920397e-05,5.6646372958357185e-06,1.7715578679363826e-05,1.3151275581993552e-05,1.3612028116920397e-05,9.694300390016644e-06
[TG(42:3)]_FA18:2,0,3.90550944299793,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.535611185252008e-06,3.0719184170415655e-05,2.111676947394956e-05,1.594496677385142e-05,5.535611185252008e-06,3.0719184170415655e-05,2.111676947394956e-05,1.594496677385142e-05,8.862803923405569e-06
[TG(42:3)]_FA18:3,0,3.6885684518013178,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.934074201437173e-06,1.9881644396173623e-05,1.702034011188477e-05,1.5186018268213138e-05,5.934074201437173e-06,1.9881644396173623e-05,1.702034011188477e-05,1.5186018268213138e-05,9.916941415219525e-06
[TG(42:4)]_FA14:0,0,3.390078975096536,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.954279418880131e-06,1.6381664331606603e-05,1.120425082407071e-05,1.2417903622293763e-05,5.954279418880131e-06,1.6381664331606603e-05,1.120425082407071e-05,1.2417903622293763e-05,7.933618018841295e-06
[TG(42:4)]_FA16:0,0,3.922799730237422,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,9.255625395961123e-06,2.5027380647833687e-05,1.6129505810390653e-05,1.7545046749609015e-05,9.255625395961123e-06,2.5027380647833687e-05,1.6129505810390653e-05,1.7545046749609015e-05,8.874812289761216e-06
[TG(42:4)]_FA16:1,0,3.4655463601394683,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.582995950035684e-06,1.773412450981371e-05,1.2515517030418912e-05,1.3554630861384881e-05,5.582995950035684e-06,1.773412450981371e-05,1.2515517030418912e-05,1.3554630861384881e-05,8.509531653957969e-06
[TG(42:4)]_FA18:0,0,3.3939708828857627,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.496226379635934e-06,1.8549790594346477e-05,1.0798809962777005e-05,1.2365724222174582e-05,5.496226379635934e-06,1.8549790594346477e-05,1.0798809962777005e-05,1.2365724222174582e-05,8.177841722054446e-06
[TG(42:4)]_FA18:1,0,3.437568585702216,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.2853537504479224e-06,1.7714548668421413e-05,1.2058288837150173e-05,1.3653771607158477e-05,5.2853537504479224e-06,1.7714548668421413e-05,1.2058288837150173e-05,1.3653771607158477e-05,8.505150163597002e-06
[TG(42:4)]_FA18:2,0,3.5082799655536294,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.538175258426617e-06,1.9261738232193926e-05,1.2351296503494816e-05,1.399763353397353e-05,5.538175258426617e-06,1.9261738232193926e-05,1.2351296503494816e-05,1.399763353397353e-05,9.232790730509925e-06
[TG(42:4)]_FA18:3,0,3.82053127657404,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.989565504361338e-06,2.54213044810268e-05,1.7275642874766333e-05,1.5319597526546783e-05,6.989565504361338e-06,2.54213044810268e-05,1.7275642874766333e-05,1.5319597526546783e-05,9.50281604496394e-06
[TG(42:4)]_FA20:4,0,3.700919163786141,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.3898708680252875e-06,2.1433298759985812e-05,1.4084811758147791e-05,1.6659563209878197e-05,6.3898708680252875e-06,2.1433298759985812e-05,1.4084811758147791e-05,1.6659563209878197e-05,1.0146073706913386e-05
[TG(43:0)]_FA14:0,0,3.762565664635786,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.23869084829844e-06,2.3780699658758948e-05,1.6087030862046446e-05,1.4978866183600056e-05,6.23869084829844e-06,2.3780699658758948e-05,1.6087030862046446e-05,1.4978866183600056e-05,1.1646304703871684e-05
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,0,4.55083540699583,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.270025423519236e-05,3.3832452312544844e-05,2.564430593876418e-05,3.146232413578524e-05,1.270025423519236e-05,3.3832452312544844e-05,2.564430593876418e-05,3.146232413578524e-05,1.703447933847242e-05
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,0,4.55083540699583,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.675824557855493e-06,1.7507111709545114e-05,1.298455643950168e-05,1.3464360609152955e-05,7.675824557855493e-06,1.7507111709545114e-05,1.298455643950168e-05,1.3464360609152955e-05,8.168754308004147e-06
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,0,4.309771790657113,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,8.891418960792317e-06,3.547992592693934e-05,1.9805276081346933e-05,2.7855426144255693e-05,8.891418960792317e-06,3.547992592693934e-05,1.9805276081346933e-05,2.7855426144255693e-05,1.49473001971534e-05
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,0,4.309771790657113,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.157045588178153e-06,1.6316754580088573e-05,1.1717354922078525e-05,1.2357636436802626e-05,5.157045588178153e-06,1.6316754580088573e-05,1.1717354922078525e-05,1.2357636436802626e-05,7.791952172498105e-06
[TG(43:1)]_FA14:0,0,3.483226019604076,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.6905860802275746e-06,1.787046948983084e-05,1.3345478542623087e-05,1.2406424101519708e-05,5.6905860802275746e-06,1.787046948983084e-05,1.3345478542623087e-05,1.2406424101519708e-05,9.248855906286398e-06
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0,4.289701180504914,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.049634832245047e-05,3.129169568182257e-05,2.2133892299296442e-05,2.2920042288741428e-05,1.049634832245047e-05,3.129169568182257e-05,2.2133892299296442e-05,2.2920042288741428e-05,1.4720439712544905e-05
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0,4.289701180504914,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.387409342127562e-06,1.8291524914362354e-05,1.1627181431138743e-05,1.2718195739808066e-05,6.387409342127562e-06,1.8291524914362354e-05,1.1627181431138743e-05,1.2718195739808066e-05,8.208998556961981e-06
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,0,4.432398537590864,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,DAG,1.0375937630759291e-05,3.434348833748574e-05,2.7281969302486337e-05,2.5655283888202287e-05,1.0375937630759291e-05,3.434348833748574e-05,2.7281969302486337e-05,2.5655283888202287e-05,1.5783664711263582e-05
