lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N2M-P_x,N2M-Q_x,N2M-R_x,N2M-S_x,N2M-P_y,N2M-Q_y,N2M-R_y,N2M-S_y,Blank1
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",0,4.9203050325297175,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8404873368256515e-05,1.5961901752949037e-05,1.3910694972894017e-05,1.2761398476201275e-05,1.8404873368256515e-05,1.5961901752949037e-05,1.3910694972894017e-05,1.2761398476201275e-05,8.523649579783327e-06
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",0,5.006263019267359,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,5.8828236718193895e-05,2.688377854004217e-05,3.166304283002052e-05,2.818423202950161e-05,5.8828236718193895e-05,2.688377854004217e-05,3.166304283002052e-05,2.818423202950161e-05,1.6576701993155217e-05
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",0,5.006263019267359,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1200889984032197e-05,1.1880962747419895e-05,1.5163503726561402e-05,1.3511069413636165e-05,2.1200889984032197e-05,1.1880962747419895e-05,1.5163503726561402e-05,1.3511069413636165e-05,9.685050759302162e-06
[TG(42:2)]_FA14:0,0,3.7406376906891015,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.966018939712364e-05,1.0192808170146793e-05,1.4833077395948132e-05,1.2292339256891016e-05,1.966018939712364e-05,1.0192808170146793e-05,1.4833077395948132e-05,1.2292339256891016e-05,9.768946766661314e-06
[TG(42:2)]_FA16:0,0,4.065253756961295,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.173990859374962e-05,1.771822569657835e-05,1.6323715811788193e-05,1.3742252225862786e-05,2.173990859374962e-05,1.771822569657835e-05,1.6323715811788193e-05,1.3742252225862786e-05,1.2011747742047947e-05
[TG(42:2)]_FA16:1,0,3.786802747868965,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0029488659823662e-05,1.1090585008902632e-05,1.420446857932643e-05,1.4167289140424726e-05,2.0029488659823662e-05,1.1090585008902632e-05,1.420446857932643e-05,1.4167289140424726e-05,8.912460143547956e-06
[TG(42:2)]_FA18:0,0,3.680240469585765,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.800495652362155e-05,1.1464015417272923e-05,1.3114530492804024e-05,1.2217166106665518e-05,1.800495652362155e-05,1.1464015417272923e-05,1.3114530492804024e-05,1.2217166106665518e-05,8.306687994915182e-06
[TG(42:2)]_FA18:1,0,4.576456564955096,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,3.14641653031206e-05,2.1486829532253988e-05,1.85961881276373e-05,2.791803724336635e-05,3.14641653031206e-05,2.1486829532253988e-05,1.85961881276373e-05,2.791803724336635e-05,1.7456231770431518e-05
[TG(42:2)]_FA18:2,0,3.949327485414393,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1519916572262355e-05,1.3062563584752923e-05,1.768400226030829e-05,1.4649220457347154e-05,2.1519916572262355e-05,1.3062563584752923e-05,1.768400226030829e-05,1.4649220457347154e-05,9.195629681473093e-06
[TG(42:3)]_FA14:0,0,3.641961870093958,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8005712527540243e-05,1.0192594000879432e-05,1.3117837428445094e-05,1.2299290250489496e-05,1.8005712527540243e-05,1.0192594000879432e-05,1.3117837428445094e-05,1.2299290250489496e-05,8.229932027849328e-06
[TG(42:3)]_FA16:0,0,3.704004312233464,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.915103236542248e-05,1.026269260792123e-05,1.3408303836418284e-05,1.3522654419334692e-05,1.915103236542248e-05,1.026269260792123e-05,1.3408303836418284e-05,1.3522654419334692e-05,8.338493913139755e-06
[TG(42:3)]_FA16:1,0,3.823130408421042,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9552461145798317e-05,1.270928373226164e-05,1.531535085439377e-05,1.3288897079558692e-05,1.9552461145798317e-05,1.270928373226164e-05,1.531535085439377e-05,1.3288897079558692e-05,8.653793988326665e-06
[TG(42:3)]_FA18:0,0,3.6858548391647785,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8369719907002433e-05,1.1429073198385702e-05,1.3116735169128366e-05,1.263731146307648e-05,1.8369719907002433e-05,1.1429073198385702e-05,1.3116735169128366e-05,1.263731146307648e-05,7.79146527489378e-06
[TG(42:3)]_FA18:1,0,3.813597427753177,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9594418426031114e-05,1.1674311238398314e-05,1.51486220168221e-05,1.3418905049387703e-05,1.9594418426031114e-05,1.1674311238398314e-05,1.51486220168221e-05,1.3418905049387703e-05,9.694300390016644e-06
[TG(42:3)]_FA18:2,0,3.954259576583591,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.2913578146003727e-05,1.5345591619763304e-05,1.5023782134540226e-05,1.3954384634134712e-05,2.2913578146003727e-05,1.5345591619763304e-05,1.5023782134540226e-05,1.3954384634134712e-05,8.862803923405569e-06
[TG(42:3)]_FA18:3,0,3.969294201005784,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1911517517984725e-05,1.3353247828115406e-05,1.6033800428346105e-05,1.5969382855231383e-05,2.1911517517984725e-05,1.3353247828115406e-05,1.6033800428346105e-05,1.5969382855231383e-05,9.916941415219525e-06
[TG(42:4)]_FA14:0,0,3.638293095219812,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8014784141985516e-05,1.0197310140622523e-05,1.3217323716969721e-05,1.2286675453412487e-05,1.8014784141985516e-05,1.0197310140622523e-05,1.3217323716969721e-05,1.2286675453412487e-05,7.933618018841295e-06
[TG(42:4)]_FA16:0,0,4.146531031688797,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.8496161472764457e-05,1.3976418083423621e-05,1.6381588473315868e-05,2.0357996092065688e-05,2.8496161472764457e-05,1.3976418083423621e-05,1.6381588473315868e-05,2.0357996092065688e-05,8.874812289761216e-06
[TG(42:4)]_FA16:1,0,3.864830145256969,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.076052779490532e-05,1.1304953807767379e-05,1.4960122269936132e-05,1.644230369400466e-05,2.076052779490532e-05,1.1304953807767379e-05,1.4960122269936132e-05,1.644230369400466e-05,8.509531653957969e-06
[TG(42:4)]_FA18:0,0,3.683658366577307,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.7997396556531154e-05,1.0214459546401454e-05,1.4972799145660206e-05,1.2216136315287028e-05,1.7997396556531154e-05,1.0214459546401454e-05,1.4972799145660206e-05,1.2216136315287028e-05,8.177841722054446e-06
[TG(42:4)]_FA18:1,0,3.7592042144534585,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9768673508174644e-05,1.1197983700265175e-05,1.4281907999480355e-05,1.3299452097466105e-05,1.9768673508174644e-05,1.1197983700265175e-05,1.4281907999480355e-05,1.3299452097466105e-05,8.505150163597002e-06
[TG(42:4)]_FA18:2,0,3.876014184264987,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1934197275062927e-05,1.1837445825643211e-05,1.482425869065076e-05,1.5067306280104299e-05,2.1934197275062927e-05,1.1837445825643211e-05,1.482425869065076e-05,1.5067306280104299e-05,9.232790730509925e-06
[TG(42:4)]_FA18:3,0,3.9889493316404296,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.192399129425711e-05,1.531365067363897e-05,1.603931225056604e-05,1.4894047759822966e-05,2.192399129425711e-05,1.531365067363897e-05,1.603931225056604e-05,1.4894047759822966e-05,9.50281604496394e-06
[TG(42:4)]_FA20:4,0,4.034393508763945,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.463344740794829e-05,1.3334597724623626e-05,1.7231767865015887e-05,1.6057428053965892e-05,2.463344740794829e-05,1.3334597724623626e-05,1.7231767865015887e-05,1.6057428053965892e-05,1.0146073706913386e-05
[TG(43:0)]_FA14:0,0,3.893893778767721,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.050954047790977e-05,1.0938383071755936e-05,1.4194547351894178e-05,1.6616849453509105e-05,2.050954047790977e-05,1.0938383071755936e-05,1.4194547351894178e-05,1.6616849453509105e-05,1.1646304703871684e-05
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,0,4.877767280347841,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.013986808072765e-05,2.668934620956428e-05,2.670416933798592e-05,3.322726241628372e-05,4.013986808072765e-05,2.668934620956428e-05,2.670416933798592e-05,3.322726241628372e-05,1.703447933847242e-05
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,0,4.877767280347841,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.3884642469163418e-05,1.2497916247047381e-05,2.034146700060269e-05,1.6871974276944553e-05,2.3884642469163418e-05,1.2497916247047381e-05,2.034146700060269e-05,1.6871974276944553e-05,8.168754308004147e-06
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,0,4.545536418479694,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.26941554890976e-05,2.0652291464630688e-05,2.381438665261152e-05,2.2918513676405448e-05,3.26941554890976e-05,2.0652291464630688e-05,2.381438665261152e-05,2.2918513676405448e-05,1.49473001971534e-05
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,0,4.545536418479694,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.921529125658112e-05,1.1755342536425914e-05,1.3115357108446125e-05,1.221536402085632e-05,1.921529125658112e-05,1.1755342536425914e-05,1.3115357108446125e-05,1.221536402085632e-05,7.791952172498105e-06
[TG(43:1)]_FA14:0,0,3.852978949142239,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8028014138466095e-05,1.0717154477869533e-05,1.912889360299549e-05,1.399377317229877e-05,1.8028014138466095e-05,1.0717154477869533e-05,1.912889360299549e-05,1.399377317229877e-05,9.248855906286398e-06
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0,4.662849502671289,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.550075587134894e-05,2.189370129824824e-05,2.790875027799243e-05,2.4686367760837334e-05,3.550075587134894e-05,2.189370129824824e-05,2.790875027799243e-05,2.4686367760837334e-05,1.4720439712544905e-05
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,0,4.662849502671289,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.7959597153658155e-05,1.3065993645814166e-05,1.404187355585608e-05,1.2244712338595897e-05,1.7959597153658155e-05,1.3065993645814166e-05,1.404187355585608e-05,1.2244712338595897e-05,8.208998556961981e-06
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,0,4.756654402160965,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.6478624806548864e-05,2.380780036382521e-05,3.0462595336169926e-05,2.608762470757967e-05,3.6478624806548864e-05,2.380780036382521e-05,3.0462595336169926e-05,2.608762470757967e-05,1.5783664711263582e-05
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,0,4.756654402160965,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.001852696348516e-05,1.2140348920448553e-05,1.5603061561511517e-05,1.3294560784830912e-05,2.001852696348516e-05,1.2140348920448553e-05,1.5603061561511517e-05,1.3294560784830912e-05,8.614036606021683e-06
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,0,4.5341310587480415,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.45293134741334e-05,1.9589451043269982e-05,2.436169814147075e-05,2.2482149645918e-05,3.45293134741334e-05,1.9589451043269982e-05,2.436169814147075e-05,2.2482149645918e-05,1.3837826859153487e-05
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,0,4.5341310587480415,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.7992860605115512e-05,1.0847061917645439e-05,1.3119215436563707e-05,1.2209185419894858e-05,1.7992860605115512e-05,1.0847061917645439e-05,1.3119215436563707e-05,1.2209185419894858e-05,7.788868910674158e-06
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,0,4.693400298404825,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.615997600398854e-05,2.1731424042274434e-05,2.9404625135195943e-05,2.4754332616929178e-05,3.615997600398854e-05,2.1731424042274434e-05,2.9404625135195943e-05,2.4754332616929178e-05,1.5600618665992662e-05
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,0,4.693400298404825,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9589882618808476e-05,1.2399521005985056e-05,1.4963153614466207e-05,1.3304858453100013e-05,1.9589882618808476e-05,1.2399521005985056e-05,1.4963153614466207e-05,1.3304858453100013e-05,1.0014955441258451e-05
[TG(43:2)]_FA14:0,0,3.6481498535460792,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8006468603555434e-05,1.0680497392002107e-05,1.3111774686821313e-05,1.2287705293894132e-05,1.8006468603555434e-05,1.0680497392002107e-05,1.3111774686821313e-05,1.2287705293894132e-05,7.814021500500926e-06
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0,4.484899427426448,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.2151735294325086e-05,1.896349401156707e-05,2.3407072504575353e-05,2.223860963176846e-05,3.2151735294325086e-05,1.896349401156707e-05,2.3407072504575353e-05,2.223860963176846e-05,1.3890566124459519e-05
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0,4.484899427426448,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.7973961011823764e-05,1.0357443618654951e-05,1.310020022810486e-05,1.2244197344700341e-05,1.7973961011823764e-05,1.0357443618654951e-05,1.310020022810486e-05,1.2244197344700341e-05,8.118935902149046e-06
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0,4.67830116563308,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.748635488718602e-05,2.1645462394348773e-05,2.71404201321677e-05,2.464491983632892e-05,3.748635488718602e-05,2.1645462394348773e-05,2.71404201321677e-05,2.464491983632892e-05,1.58870337133574e-05
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0,4.67830116563308,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9551326995727282e-05,1.1095944147099044e-05,1.4676269733245083e-05,1.3302026723221796e-05,1.9551326995727282e-05,1.1095944147099044e-05,1.4676269733245083e-05,1.3302026723221796e-05,9.02881112149725e-06
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,0,4.527960322396656,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.2922463409497456e-05,1.955922496412586e-05,2.356691166949937e-05,2.3841186079102292e-05,3.2922463409497456e-05,1.955922496412586e-05,2.356691166949937e-05,2.3841186079102292e-05,1.3933406706685503e-05
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,0,4.527960322396656,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.7995506546734425e-05,1.0186162953268533e-05,1.3110672269813699e-05,1.3271390871640172e-05,1.7995506546734425e-05,1.0186162953268533e-05,1.3110672269813699e-05,1.3271390871640172e-05,7.791303058229596e-06
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,0,4.699635690911898,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.7406598420369736e-05,2.2051047958998365e-05,2.8276380777826704e-05,2.5009200090726327e-05,3.7406598420369736e-05,2.2051047958998365e-05,2.8276380777826704e-05,2.5009200090726327e-05,1.568694878995578e-05
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,0,4.699635690911898,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.959630836373134e-05,1.1140747229332785e-05,1.5208975103476008e-05,1.4241432302859114e-05,1.959630836373134e-05,1.1140747229332785e-05,1.5208975103476008e-05,1.4241432302859114e-05,8.505474658828312e-06
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,0,4.86243979551694,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.620590509901558e-05,2.2720736408846154e-05,2.9175889716868018e-05,2.902864180963118e-05,4.620590509901558e-05,2.2720736408846154e-05,2.9175889716868018e-05,2.902864180963118e-05,1.844821793290048e-05
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,0,4.86243979551694,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.038896037625622e-05,1.1665521998253056e-05,1.4819573641763815e-05,1.4592583159109198e-05,2.038896037625622e-05,1.1665521998253056e-05,1.4819573641763815e-05,1.4592583159109198e-05,9.110922312229776e-06
[TG(43:3)]_FA14:0,0,3.684834705775707,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9455316877238166e-05,1.0186163035043738e-05,1.3970772521000559e-05,1.229336895006319e-05,1.9455316877238166e-05,1.0186163035043738e-05,1.3970772521000559e-05,1.229336895006319e-05,8.1106599737888e-06
[TG(43:3)]_FA16:0,0,3.8318074264666335,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.837463386037742e-05,1.0266122464544452e-05,1.3096341952550907e-05,1.9708212315876897e-05,1.837463386037742e-05,1.0266122464544452e-05,1.3096341952550907e-05,1.9708212315876897e-05,8.354559088916226e-06
[TG(43:3)]_FA16:1,0,3.7891718833429615,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9970143866233007e-05,1.1870672973112205e-05,1.4210806806933946e-05,1.3444391993180037e-05,1.9970143866233007e-05,1.1870672973112205e-05,1.4210806806933946e-05,1.3444391993180037e-05,8.817367100765851e-06
[TG(43:3)]_FA18:0,0,3.642535225790613,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8000798429972254e-05,1.0567310733257192e-05,1.3119766566222072e-05,1.2218710744630094e-05,1.8000798429972254e-05,1.0567310733257192e-05,1.3119766566222072e-05,1.2218710744630094e-05,7.79341267960225e-06
[TG(43:3)]_FA18:1,0,3.754865181430931,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.9583456585499608e-05,1.1148464519175948e-05,1.427997880913975e-05,1.3306917888547522e-05,1.9583456585499608e-05,1.1148464519175948e-05,1.427997880913975e-05,1.3306917888547522e-05,8.503365223164489e-06
[TG(43:3)]_FA18:2,0,3.831479563523426,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.0387826442474686e-05,1.1530684167691498e-05,1.572156279567684e-05,1.395361224149769e-05,2.0387826442474686e-05,1.1530684167691498e-05,1.572156279567684e-05,1.395361224149769e-05,8.859720847290453e-06
[TG(43:3)]_FA18:3,0,3.918562418721793,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1914163387507138e-05,1.2492557067963366e-05,1.604427283800035e-05,1.4902800839230648e-05,2.1914163387507138e-05,1.2492557067963366e-05,1.604427283800035e-05,1.4902800839230648e-05,9.50135547595685e-06
[TG(43:4)]_FA14:0,0,3.64776048925652,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,1.8018186303812627e-05,1.0199025048490332e-05,1.345735795033948e-05,1.2517858265639108e-05,1.8018186303812627e-05,1.0199025048490332e-05,1.345735795033948e-05,1.2517858265639108e-05,7.813534633848074e-06
[TG(43:4)]_FA16:0,0,4.156417784181465,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.3723995457556314e-05,1.1935841230255948e-05,2.0500754983304712e-05,2.115066023031459e-05,2.3723995457556314e-05,1.1935841230255948e-05,2.0500754983304712e-05,2.115066023031459e-05,1.0893024835236495e-05
