lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N4M-P,N4M-Q,N4M-R,N4M-S,N2F-J,N2F-L,N2F-M,N2F-N,N2M-P,N2M-Q,N2M-R,N2M-S,Blank1
CAR(26:0)_QUAL,0.0454012622135877,5.477908849781485,0.0468291019378113,0.8286757106564219,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.833823088776359e-05,4.044913201144889e-05,4.6638530049332926e-05,3.499257385138481e-05,6.0435792808617265e-05,5.0959911654844685e-05,6.0583670967477446e-05,4.481787354610407e-05,5.143777633869641e-05,5.2398854935179754e-05,3.8548526215602855e-05,5.2037243267942815e-05,6.119107289368424e-05,3.5843966280267086e-05,3.739768721762227e-05,3.728274609688833e-05,2.6692916815134835e-05
CAR(3:0),-0.1099129384703854,5.000188295375571,0.2740069413716668,0.6006564594155415,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.132410819860957e-05,3.308066365198121e-05,3.421781151268299e-05,3.012123043210413e-05,3.4106600208842136e-05,2.551479037784704e-05,4.033377410104998e-05,3.1014219318500343e-05,3.9742342536286905e-05,4.195904145043354e-05,3.8971668311067995e-05,3.550940040541253e-05,3.682789068636859e-05,2.3561705278754737e-05,3.058109641264436e-05,2.4547606711600638e-05,2.4005482655999177e-05
CAR(3:0)_QUAL,0.0479107499795341,4.840239202609654,0.0520462091375435,0.8195402164225793,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.9924860824337753e-05,3.025128404663222e-05,3.1184214117289015e-05,3.6244234623861335e-05,3.345190438012847e-05,2.248978324694747e-05,3.388699360220048e-05,2.7452099688244913e-05,3.882566939635814e-05,3.84334233375359e-05,3.377983985748461e-05,3.094916356756653e-05,2.984106187519783e-05,1.7920161106744452e-05,2.3919935787887185e-05,1.987451984255975e-05,1.8818529142381728e-05
CAR(3:1),0.0106894821076354,5.748073794659293,0.0025974771418759,0.9593530512815,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.1438638897644004e-05,6.868387596495829e-05,6.247425124245604e-05,5.920036062762277e-05,6.279542619548301e-05,4.040584694421662e-05,5.710037624078524e-05,4.993176057658073e-05,6.070589471154586e-05,9.031158258082411e-05,6.674570797312338e-05,6.302041730408075e-05,5.827485511546889e-05,3.4363749576910635e-05,3.4632744729911525e-05,3.339279789405164e-05,3.994298416804343e-05
CAR(3:1)_QUAL,0.0281137224778193,4.956537369734355,0.0179290740727537,0.8934820516549018,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.466517928285455e-05,3.188513821547735e-05,3.711224071148009e-05,4.0351193685678356e-05,3.111376347556122e-05,2.2420363530076568e-05,3.6644953050585875e-05,2.5158850936036968e-05,3.2830357760792626e-05,4.20220992702341e-05,3.3543649569166875e-05,4.0587759742786535e-05,3.661205632595163e-05,1.9129201287714516e-05,2.4013910464446394e-05,2.6096377836090515e-05,2.027543293807296e-05
CAR(4:0),0.0262880462259783,5.639927639312222,0.0157057443358326,0.9002681917649265,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,3.23276511243148e-05,6.360516530234982e-05,4.561061248829806e-05,6.317364933255558e-05,4.834706383859397e-05,3.658625716298914e-05,4.881229264015203e-05,5.9856476768776156e-05,5.20075192423996e-05,7.824537675297203e-05,4.788612492302293e-05,5.467458665747261e-05,5.78337361293618e-05,3.274805184010129e-05,4.32563447141729e-05,4.312719384863649e-05,3.4205107330568954e-05
CAR(4:0)_QUAL,0.0576840610497461,4.48130809719268,0.0753322825471993,0.7837255525739966,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.4852566173314496e-05,1.9305097177488586e-05,2.3133385752815433e-05,1.668907582409319e-05,3.5606118689997735e-05,2.458061899875261e-05,3.246917216441403e-05,2.9751748762333464e-05,2.4490575911712536e-05,2.3327019310754383e-05,1.915783490170829e-05,2.1041347064534373e-05,3.356429631716521e-05,2.039955087646872e-05,2.0749607921971844e-05,2.0383997636928334e-05,1.2609406086130245e-05
CAR(4:1),0.0302850721279078,6.404609246940271,0.0208721961715241,0.8851276630671847,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,5.304716296775889e-05,9.60281080874126e-05,8.156486103978119e-05,9.681975285208933e-05,0.00011965353612269131,9.912479816946934e-05,8.368208414552397e-05,6.635252117419259e-05,9.141339950090617e-05,0.00010271087115641363,7.568760354294408e-05,8.314920931721388e-05,0.00010377844836315504,9.170976551363745e-05,7.226908790996679e-05,7.104342846605893e-05,4.935297941063124e-05
CAR(4:1)_QUAL,0.1326820865502073,4.775927206994663,0.3989492758534219,0.5276323939806747,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.806351038553959e-05,2.5098534270176283e-05,2.744044361426232e-05,1.862495818244289e-05,3.5313489228063536e-05,3.1585281417137576e-05,5.015997757108093e-05,4.201163609888425e-05,2.905121175774926e-05,2.5496894774269297e-05,2.282070901177698e-05,2.6244919352616166e-05,3.210524177429065e-05,2.0410697777609486e-05,2.8763614771143036e-05,3.1344847330906466e-05,1.61309328594363e-05
CAR(5:0),-0.0901575505124075,5.468533594243694,0.1846411168520494,0.6674147072392761,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.6047114244381797e-05,4.45401265386036e-05,4.044015867769568e-05,3.327540681942762e-05,6.017209572541384e-05,4.349453057803059e-05,6.162684008458219e-05,5.810821893136894e-05,4.933825036312346e-05,5.4796300428350134e-05,3.485821212047569e-05,3.824605053105398e-05,6.525223250782249e-05,3.7568563733252655e-05,6.498124723841948e-05,3.9573979668266834e-05,2.412686448618972e-05
CAR(5:0)_QUAL,-0.0366968512283236,4.536574783365848,0.0304976291947784,0.8613658917476156,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.5397045540173187e-05,2.0143600098556737e-05,1.9993413806689066e-05,1.9194024199195747e-05,3.516014792824372e-05,2.0462124182267952e-05,4.031734962630387e-05,2.9214758417739592e-05,2.8934870386703488e-05,2.5949225382172007e-05,2.0815014294576576e-05,1.9459042712912235e-05,3.219785023562817e-05,2.02199097592354e-05,2.563021527308317e-05,2.3827798889388258e-05,1.2451350414021916e-05
CAR(5:1),0.2048229240932,6.310588682367496,0.9537818661384564,0.3287585204221162,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,4.793834082295142e-05,0.0001137584005969296,8.250018342293023e-05,0.00012772428818620844,8.156007063262495e-05,6.286117005010814e-05,7.16709974554914e-05,7.279032263218381e-05,8.705523874564424e-05,0.00010752698816290633,8.790410921028665e-05,9.027161208121894e-05,9.115271451005312e-05,4.4265444878947e-05,5.8765156481086874e-05,4.7688293114908804e-05,5.3029478532318734e-05
CAR(5:1)_QUAL,0.0659932409735635,4.915248507075992,0.0987779902361256,0.7533010509472885,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.1834343636500407e-05,3.455576532076041e-05,3.1172363856640956e-05,2.584560623676094e-05,4.0880058067875156e-05,2.891161844707403e-05,4.311969981013171e-05,3.515365168132514e-05,3.431527821065593e-05,3.844528543262548e-05,3.1146868945468805e-05,3.4410930856511397e-05,3.839316075176608e-05,2.0748543213964857e-05,2.521518452137547e-05,2.6217375376873526e-05,1.484604053786898e-05
CAR(6:0),-0.0634644426922005,5.055917546119913,0.0913923386083581,0.7624144920172078,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.186630450865907e-05,3.718392232523391e-05,3.234716648357023e-05,2.8202641788156235e-05,3.7104396636575386e-05,3.74070596618788e-05,4.55234266168717e-05,2.955909795672095e-05,3.513235854191767e-05,4.1401510120324236e-05,4.1529500371942246e-05,3.342573647024096e-05,5.465481268502519e-05,2.3441015417658803e-05,2.745320878936807e-05,2.9399615707988762e-05,1.9729377971229748e-05
CAR(6:0)_QUAL,0.1195886581787774,4.584414924327312,0.3238641472538184,0.5692946355874429,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.5523748262414005e-05,2.079723261354671e-05,2.4246733428107626e-05,2.0241618334563684e-05,4.680910675971416e-05,2.1598811974305808e-05,4.037283772810389e-05,3.034058167143333e-05,2.568030677876522e-05,2.4174241550034466e-05,2.4843842379125048e-05,2.206108289264161e-05,2.985202328315033e-05,1.885309412921685e-05,2.4140679169123467e-05,2.1867893230358655e-05,1.3302319689658832e-05
CAR(6:1),0.152161499611724,6.432700647801614,0.5266717814647812,0.4680094824351632,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,5.513452398363973e-05,8.362112698352377e-05,9.958897171541918e-05,8.44701865739965e-05,0.000113611653810514,0.0001004809849185202,0.00010532716202741791,0.00011496196757158497,9.378209436317292e-05,9.674223060936867e-05,8.38565595608457e-05,9.043009547178819e-05,9.176695370726769e-05,6.18018860483391e-05,8.777183725063877e-05,7.173157167647747e-05,5.169006206691582e-05
CAR(6:1)_QUAL,0.0612317063118882,4.8785711304338255,0.0850224890650661,0.7706030580584942,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.776216332438703e-05,3.128646684943246e-05,2.496600018593803e-05,2.1360015127841354e-05,5.294522791770211e-05,3.0355201516082694e-05,4.032489586929402e-05,4.018209361814215e-05,3.183592412700021e-05,2.728436499095314e-05,2.8799326264887736e-05,2.4948089834306002e-05,4.044755489856345e-05,2.4858636511886453e-05,3.3433399653068536e-05,2.736119007675358e-05,1.7790355602278703e-05
CAR(7:0),0.0134096054764308,6.28213707709534,0.0040917298936165,0.9489967969007892,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.0045285739076035e-05,3.0316919944451243e-05,2.5349884998248544e-05,2.421856979390927e-05,0.00013743902920322675,0.00017179364930627783,0.00015174105666256805,0.00019179507274376007,3.1061313056994376e-05,4.053524589156094e-05,3.0655510641651776e-05,2.4693600524509476e-05,0.00017795661611520546,8.958708590279133e-05,0.00015968514150421732,0.00012056934226357858,1.6776137709433917e-05
CAR(7:0)_QUAL,0.1330543372259122,5.032554173907298,0.401582198847862,0.5262732727708779,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.7878592726421205e-05,3.118812695188487e-05,2.6552521275009773e-05,2.4174623299190147e-05,5.606950029859313e-05,3.4900952671626754e-05,6.360308858368761e-05,5.287112547579573e-05,2.9177422404785387e-05,3.0311452277714766e-05,2.2814297813114632e-05,2.5468498122156066e-05,4.691275268547117e-05,2.7669869131552717e-05,4.550539257404174e-05,3.515395853093597e-05,1.5626582586752124e-05
CAR(8:0),0.0915554271101694,5.183457789201495,0.190271292971488,0.6626909186195382,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.9973753720726874e-05,2.2289140714382796e-05,2.5474447637820295e-05,2.508752965882792e-05,6.956929690909055e-05,5.844427029992743e-05,4.340557269194799e-05,6.777371992052993e-05,3.026666378003542e-05,3.027586527795163e-05,2.9872569216768584e-05,2.2028827239126876e-05,7.07822755088398e-05,3.201533919726436e-05,4.847922839316131e-05,3.763286711265677e-05,1.6520067918432242e-05
CAR(8:0)_QUAL,0.1298972905373616,4.6468893096888735,0.3822030274161421,0.5364265652696714,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.5398948027037136e-05,1.926353550787974e-05,2.3989616375527777e-05,2.0772027596384186e-05,4.910012918738619e-05,2.807258738916811e-05,4.479942281932585e-05,3.1719858941201896e-05,2.7103916611928392e-05,3.011946918828124e-05,2.1535638483019916e-05,2.364338719582063e-05,3.106424817009962e-05,1.906939212787958e-05,2.5761393856045233e-05,2.3059592296378448e-05,1.2496138246199013e-05
CAR(8:1),0.066632747884474,5.381642689815054,0.1008427716842987,0.7508206095899499,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.4750599092448263e-05,3.241363148438121e-05,4.063003365229464e-05,3.0598334831800145e-05,7.232075609079655e-05,4.9574511068257535e-05,6.779973314515101e-05,5.90890732494771e-05,3.659365216981556e-05,4.359355015188869e-05,3.4100145878354036e-05,3.5152556706332446e-05,6.310674334945502e-05,3.516270181387934e-05,4.863768954996671e-05,4.6797286355172063e-05,2.0751872101949506e-05
CAR(8:1)_QUAL,-0.0882499929427717,5.581650617232767,0.1769629019792233,0.6739963717536982,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.2045324422212984e-05,3.70553756499242e-05,4.964071131564363e-05,4.061365208511059e-05,7.474197489284754e-05,5.39197438356666e-05,7.265379645934007e-05,5.7927728352786574e-05,4.641895263781296e-05,4.833537212835992e-05,3.6106610403098045e-05,4.262291264696751e-05,7.717074142137801e-05,5.147531191615763e-05,6.951020905746153e-05,4.410495876429725e-05,2.225469940122448e-05
CAR(9:0),-0.1775184432769882,5.598808149850965,0.7157625699719574,0.3975373904036861,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.746462120067614e-05,2.2028868525996853e-05,2.8004282830914513e-05,1.889758906286541e-05,8.815662681029501e-05,7.313356031992294e-05,8.33824502584884e-05,0.00010094678141486098,2.8191662393409778e-05,3.0309891226596392e-05,2.039905247160832e-05,2.2053971201328256e-05,9.114628955819178e-05,5.199322627674219e-05,0.00012631651054552335,7.036249428632137e-05,1.420018657360286e-05
CAR(9:0)_QUAL,0.0684428392099794,4.895219256042962,0.1062373099836513,0.744469256289891,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,2.0256456918619914e-05,2.622751533434196e-05,2.8134357272187816e-05,2.526779126390629e-05,4.3109083092963334e-05,3.7479226317553075e-05,4.639924419807314e-05,3.425632102356766e-05,3.088067022397841e-05,3.0180029552548955e-05,2.6859282366775024e-05,3.009603973918564e-05,3.926708116684813e-05,2.574076435636298e-05,3.133399450752587e-05,2.8355430917922813e-05,1.529278325013625e-05
CAR_QUAL,-0.0299276455048193,4.52149939238369,0.0202811049847717,0.8867547861309318,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CAR,1.6579033631791584e-05,2.3124237029277896e-05,2.4730653911700577e-05,1.8100042043282446e-05,3.0518998490367734e-05,1.9353903885722356e-05,3.545840463932867e-05,2.3394271871927657e-05,2.2254970127202198e-05,2.5631126653137335e-05,2.1743619418961017e-05,2.751152482471584e-05,3.1483442682082184e-05,1.8400132793430982e-05,2.1911473764119133e-05,2.2415729771512813e-05,1.5122881552142349e-05
CE(12:0),-0.0156833809975064,6.1645702929213,0.0055956592558636,0.9403705483655488,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CE,4.885779196857594e-05,6.258133786789926e-05,7.482138929474151e-05,5.310278837565754e-05,0.00010856503853116936,6.530759539634464e-05,0.00011829041765240612,8.694279620291916e-05,7.744288087051055e-05,8.136736252714509e-05,6.721731928026853e-05,6.664346281215617e-05,0.00010353880045607132,5.728363474219099e-05,7.828565580160986e-05,7.191847375404803e-05,4.157125026168714e-05
CE(14:0),0.0121028436833858,6.193977001484262,0.0033324768841396,0.953965601261509,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CE,4.915989995190163e-05,6.155478462002516e-05,7.169299228462093e-05,5.537355908717217e-05,0.0001240797611317533,7.154664166599449e-05,0.00011541437941501592,9.115583241996749e-05,7.801830689362774e-05,7.97219285518032e-05,6.854624286571051e-05,6.555896193198967e-05,0.00010750470667660416,5.930448929623917e-05,7.631164203595284e-05,7.560298353629506e-05,4.193799146649747e-05
CE(14:1),-0.0015220573890328,6.179624809038039,5.270428797476967e-05,0.9942075909704692,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CE,4.922819752486472e-05,5.8265954726267335e-05,7.25654821993517e-05,5.2247663862560305e-05,0.00012278152971314528,6.721714066483631e-05,0.00011884085472848209,9.307722013313412e-05,7.636081826548768e-05,8.028507836794058e-05,6.636667534120191e-05,6.459992794133321e-05,0.0001034393878873691,5.855912901366103e-05,8.53728706122601e-05,7.174933410466172e-05,4.180184253431012e-05
CE(15:0),-0.0712097566410524,6.244725178364402,0.1153616817726541,0.7341206082697329,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CE,4.822503938840366e-05,5.8493749816962254e-05,7.27415781690446e-05,5.257339637745851e-05,0.000123364308119697,7.658457467906842e-05,0.00012581632258295742,9.22614946933085e-05,7.756430684964905e-05,8.030037473976586e-05,6.718526309130104e-05,6.55561682660631e-05,0.00012771185236410898,6.64078144418195e-05,7.983995455512668e-05,8.908418978560557e-05,4.203340912831678e-05
CE(15:1),-0.2635349677949883,7.314030524515483,1.579702559220891,0.2088035426369824,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CE,5.174398874893927e-05,5.9271840482059664e-05,7.675321363547147e-05,5.6950748836449136e-05,0.0003460146609387645,0.0002261706124230499,0.0002618450407105583,0.0003244201148225099,8.203312574245367e-05,8.639013589626385e-05,7.148644128789589e-05,6.913400491643948e-05,0.0004587920553242834,0.00021728208669753114,0.0002737855294981883,0.0002573673135318768,4.326572427743636e-05
CE(16:0),-0.0074198384752612,6.316702674111627,0.0012527389377368,0.971765527324566,0.9999664844944482,8,8,SampleType_Neuron|SleepCondition_Goingtosleep,SampleType_Neuron|SleepCondition_Wakingup,CE,5.37364179926276e-05,6.0192558267826345e-05,8.089547419245619e-05,6.669689415400924e-05,0.00012644642124514012,7.375084710769263e-05,0.00013384605565088293,9.929996926217994e-05,8.154024573676588e-05,8.28642050134553e-05,6.762661354662959e-05,6.993684052975893e-05,0.00012214703426427942,6.42799896984939e-05,9.117751440616417e-05,9.27826009658117e-05,4.250481743995208e-05
