lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDF-J,NDF-L,NDF-M,NDF-N,N4F-J,N4F-L,N4F-M,N4F-N,Blank1
"[TG(48:8),TG(47:1)]_FA22:5",0.032632568169014,4.006850282489129,0.0384027466061006,0.8446366313730259,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.8270754235546438e-05,1.725500693928234e-05,1.659372789799977e-05,1.95908772992795e-05,1.3377982423831474e-05,1.6363978195255763e-05,1.915234002104156e-05,1.4086265283823141e-05,1.1673729131735291e-05
"[TG(48:8),TG(47:1)]_FA22:6",0.1875437861655678,4.294987431185299,1.27358988585528,0.2590942985567254,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.5459349487962223e-05,2.1355435606881646e-05,2.042253328565805e-05,2.5140946880528432e-05,1.4677541518461098e-05,1.9223336376775845e-05,2.3023704257725724e-05,1.6218482392770504e-05,1.4138359832343585e-05
[TG(49:3)]_FA14:0,-0.0368525824047809,3.470906075249761,0.0483992196680857,0.825872535910228,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.197214511686712e-05,1.2039673597617303e-05,1.1119837821512516e-05,1.2964729697724174e-05,9.153796858480165e-06,1.1881894181247332e-05,1.3423007568011762e-05,9.91745504933684e-06,8.234638013441604e-06
[TG(49:3)]_FA16:0,0.0303140258886263,3.4897658733918493,0.0327648489619312,0.8563592305985483,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3248337114013865e-05,1.2428981559443739e-05,1.126943310402711e-05,1.2908619243519324e-05,9.160645666045474e-06,1.1186699996648515e-05,1.3227620528896595e-05,1.0273909709487227e-05,8.340603472609466e-06
[TG(49:3)]_FA16:1,-0.0472020856779154,3.769502562040843,0.0800083001681599,0.7772861629782987,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.397932611351536e-05,1.3732815013553423e-05,1.6300789865357192e-05,1.5813409340507704e-05,1.0700863906030549e-05,1.2019979232549942e-05,1.761184135395926e-05,1.54073039863312e-05,8.726330898356039e-06
[TG(49:3)]_FA18:0,0.0143014697922639,3.5427784562597124,0.0073034196112109,0.9318956572063364,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2877013681486075e-05,1.251485848050338e-05,1.2291821926511296e-05,1.3929665828122238e-05,1.0102164933567267e-05,1.1750168494897296e-05,1.3302302942585325e-05,1.057278637164379e-05,8.432937810701881e-06
[TG(49:3)]_FA18:1,0.0469993452995423,3.682542916640477,0.0791427863410376,0.7784624582588623,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4439697689141439e-05,1.4744169458701482e-05,1.3462184860637527e-05,1.5011678681724151e-05,1.1109508795132602e-05,1.3535280162388387e-05,1.4447893877272108e-05,1.0907471147904835e-05,9.082361903444806e-06
[TG(49:3)]_FA18:2,0.1334381448398462,3.782972963520192,0.6393185679975524,0.4239576613097136,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5414763248351624e-05,1.350853957031604e-05,1.799635717206e-05,1.713254246545686e-05,1.0385819229747377e-05,1.2369052639261436e-05,1.6067759997373916e-05,1.3787388621666579e-05,8.994895705705907e-06
[TG(49:3)]_FA18:3,0.008131526969654,3.748332139984055,0.0023725976459179,0.9611509501172488,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4528993930315963e-05,1.4550759954561951e-05,1.3529108997395164e-05,1.7098282663296803e-05,1.1112933162629032e-05,1.3898888728221967e-05,1.616090656042533e-05,1.2098705203947421e-05,9.504114304452433e-06
[TG(49:4)]_FA14:0,-0.0096563167801177,3.4498595249428923,0.0033218148376351,0.9540392206790522,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1963215336623873e-05,1.2029468052471387e-05,1.1122385211685346e-05,1.2963110938434128e-05,9.449817174131033e-06,1.093891911630879e-05,1.326069028784732e-05,9.799450645358038e-06,7.819376538458768e-06
[TG(49:4)]_FA16:0,0.0675805129833058,3.5243698409584128,0.1629513545393681,0.6864536853804925,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2229119701335162e-05,1.2856623033170672e-05,1.1148784316831997e-05,1.551667210068026e-05,9.163309147655e-06,1.0926200949543477e-05,1.3221282069950102e-05,1.0805743272318604e-05,8.77420193045414e-06
[TG(49:4)]_FA16:1,-0.0633022208824074,3.623437481488912,0.1433784861769638,0.704945175140264,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3038987046418974e-05,1.3779611651189088e-05,1.2258243937171412e-05,1.4332959064911089e-05,1.117799668935454e-05,1.2017026733681116e-05,1.6338931905131407e-05,1.0748572117683577e-05,8.582555275882836e-06
[TG(49:4)]_FA18:0,0.025926694156035,3.471141681531718,0.0239618851831657,0.8769819319330563,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1903932670331556e-05,1.1954792371922297e-05,1.1697609136654393e-05,1.3986046204174314e-05,9.138387077744451e-06,1.0916662097047632e-05,1.3291830934599522e-05,1.0315618216477885e-05,7.792601224863671e-06
[TG(49:4)]_FA18:1,0.0949077897975215,3.8586517734915167,0.3238273052597016,0.5693166021400026,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.7930684537106117e-05,1.7977118527835954e-05,1.5179751576219938e-05,1.449967151387693e-05,1.4669931716150212e-05,1.301519045606057e-05,1.555435212895568e-05,1.1475316440550693e-05,1.0812698646839426e-05
[TG(49:4)]_FA18:2,-0.0740198663177291,3.735614329158615,0.1964909010923001,0.657568324677897,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4041089145529053e-05,1.3511277732568782e-05,1.2966390004693013e-05,1.6752178847761282e-05,1.1175904062662878e-05,1.2359286754772698e-05,1.9354892228911086e-05,1.176788606049288e-05,9.763591728703472e-06
[TG(49:4)]_FA18:3,0.1278961841956995,3.799189070212086,0.5874448426775877,0.4434088866042784,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.6219173334664284e-05,1.5649484816339234e-05,1.640244987600201e-05,1.6100705078405622e-05,1.1117879555902841e-05,1.3228904148390037e-05,1.6161181937630526e-05,1.255749804352836e-05,9.499570535524337e-06
[TG(49:4)]_FA20:4,0.0369467745868607,3.90509211475124,0.0491444915736865,0.8245586647591777,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5572519750272873e-05,1.653762499866548e-05,1.455080304498219e-05,2.1090210733093816e-05,1.2578575622999987e-05,1.4692877394175552e-05,1.8386224236539716e-05,1.3452296846822255e-05,1.0186966884430898e-05
[TG(49:5)]_FA14:0,-0.0079221202693014,3.4493739192759816,0.0022357815952545,0.9622868383425892,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1970656717653078e-05,1.2033699425429501e-05,1.1115901102389267e-05,1.2969855125648221e-05,9.409295074798374e-06,1.0938237933693218e-05,1.326509947690649e-05,9.801688594280391e-06,7.81905207417893e-06
[TG(49:5)]_FA16:0,0.0114465251258789,3.4583242401981584,0.0046688426785337,0.9455237951087752,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1938162871671187e-05,1.1992130283412891e-05,1.1152952568695924e-05,1.3725996210828023e-05,9.162548080336969e-06,1.093255992463001e-05,1.3232305410538564e-05,1.010788971749728e-05,7.816942452806274e-06
[TG(49:5)]_FA16:1,-0.0223471861688484,3.5895861623214853,0.0178545972112713,0.8937022018414947,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3035514430325186e-05,1.3315628103768297e-05,1.2255233658192338e-05,1.4215612985841775e-05,1.0016174523059274e-05,1.2012938771618689e-05,1.4548481038846013e-05,1.1566871485891567e-05,8.508882508737985e-06
[TG(49:5)]_FA18:0,-0.066175874766513,3.503044075849565,0.1562238085792342,0.6926572324676357,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1901700118821343e-05,1.1960019915018725e-05,1.1142994982433078e-05,1.4094220342991121e-05,9.130016280687987e-06,1.0924838107809386e-05,1.3291279654559792e-05,1.2518231101170054e-05,7.969967644091017e-06
[TG(49:5)]_FA18:1,-0.015842828832445,3.6745272098968105,0.0089922077755062,0.9244520402143422,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3508040351522904e-05,1.3368647742478188e-05,1.2176962385377543e-05,1.7477567005226576e-05,9.989159826457062e-06,1.2256404397992395e-05,1.5852806827008866e-05,1.3076310523347714e-05,8.861830221051333e-06
[TG(49:5)]_FA18:2,-0.0161917142146043,3.666138963790575,0.0093905770892684,0.922801846003926,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3941871204914795e-05,1.3503810349675607e-05,1.2600275170399844e-05,1.595988984526591e-05,1.0599083181127823e-05,1.2366554247696842e-05,1.610386127091382e-05,1.1837264339779495e-05,8.864913575729696e-06
[TG(49:5)]_FA18:3,0.0454623455434176,3.7650305033316,0.0741774097590823,0.785348838921869,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4647807692152754e-05,1.4546030544012046e-05,1.3708113929048162e-05,1.8116631624466967e-05,1.117704551849502e-05,1.323003969822054e-05,1.6160355332948532e-05,1.2383746708313168e-05,9.899740289473163e-06
[TG(49:5)]_FA20:4,0.0773384838190729,3.873632345948541,0.2151628752038629,0.6427505429327187,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.6718984177703213e-05,1.6940872125868367e-05,1.5868677157775445e-05,1.707778069433617e-05,1.206358407680796e-05,1.4294066090501213e-05,1.7732821461716767e-05,1.279371019555312e-05,1.0204492567311514e-05
[TG(49:5)]_FA22:5,0.0013670810070112,3.984530707711055,6.737728857331149e-05,0.9934507442579036,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.7196471256141297e-05,1.8013958449212125e-05,1.600762007913004e-05,1.8828801535162847e-05,1.341393851840443e-05,1.5778252461153573e-05,1.9664921021963137e-05,1.4094403548019424e-05,1.1235262533537102e-05
[TG(49:6)]_FA14:0,0.0081917855117064,3.4711018959763544,0.0023916984342164,0.9609950090219394,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2672376389190232e-05,1.2033450644020448e-05,1.1268969861870635e-05,1.2967697037192598e-05,9.660037110242938e-06,1.0942780133015227e-05,1.326069028784732e-05,9.800264487300116e-06,8.112282697557129e-06
[TG(49:6)]_FA16:0,0.0581037642478691,3.553235558560674,0.1205428860764499,0.7284464301390551,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.1933201998295897e-05,1.2660475509210502e-05,1.3412396840985736e-05,1.4329452293371306e-05,9.203450677042414e-06,1.0925746582328548e-05,1.3232029717955767e-05,1.1684672429384849e-05,8.990838896285083e-06
[TG(49:6)]_FA16:1,0.0072918675543738,3.588416618234468,0.0019004430890258,0.9652279772900692,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3044196112492193e-05,1.3383831716969902e-05,1.2261485925566281e-05,1.4218040893238846e-05,1.0016174595631727e-05,1.2019070714712331e-05,1.454820560907788e-05,1.0738602941954339e-05,9.041793097352717e-06
[TG(49:6)]_FA18:0,0.0088368883121368,3.4861332239879173,0.0027840254356128,0.9579200530341148,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3228989627421795e-05,1.1955539238400507e-05,1.1150636887938889e-05,1.3003305573889704e-05,9.131918767551937e-06,1.0925746625646997e-05,1.3301200592757596e-05,1.064989611057401e-05,8.37370752651664e-06
[TG(49:6)]_FA18:1,-0.0352892812078656,3.6450982457331023,0.0445777533017412,0.832782363832539,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2981936647771794e-05,1.3521981267829118e-05,1.36972299909787e-05,1.420967815254626e-05,1.1178757756672571e-05,1.2640226002055923e-05,1.4449547349450769e-05,1.1651509223979872e-05,9.01096088148238e-06
[TG(49:6)]_FA18:2,0.0182642967301173,3.671704387267333,0.0119501756466084,0.9129511752371386,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4202070543954617e-05,1.445716677424535e-05,1.259240177632213e-05,1.5645617821587604e-05,1.0380492447959454e-05,1.2842584066125019e-05,1.4965710882186585e-05,1.213837895085841e-05,8.863939997181348e-06
[TG(49:6)]_FA18:3,-0.0172103157149603,3.790399756159399,0.0106360635168165,0.9178587695162392,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5311080299338626e-05,1.5167579274606092e-05,1.3971874066136915e-05,1.6073998817378232e-05,1.2492775352319707e-05,1.4011991336705935e-05,1.6165040214590503e-05,1.2148958779687042e-05,1.0168792149184716e-05
[TG(49:6)]_FA20:4,0.0024020955104153,3.8674385155062905,0.0002075686701701329,0.9885050803774608,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5739206079748206e-05,1.5616876457830646e-05,1.4555434450665036e-05,1.8994974346245787e-05,1.2454916770882809e-05,1.428588990646566e-05,1.7682941025582016e-05,1.358088088559909e-05,1.0145586840260533e-05
[TG(49:6)]_FA22:5,-0.0088355506386031,3.9851406789895294,0.002814475825124,0.9576907679594168,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.7871898066966274e-05,1.7247788527707694e-05,1.6005767640529484e-05,1.8697427906858432e-05,1.3780729712513969e-05,1.5778706655094704e-05,1.9450794456280085e-05,1.409297936342691e-05,1.12300696503405e-05
[TG(49:6)]_FA22:6,-0.0243478798863145,4.185628423955235,0.0214477209516156,0.8835658392399562,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.96952774678814e-05,1.874976042173313e-05,1.98964024729373e-05,2.1637016826455126e-05,1.5653494854778463e-05,1.800441850113567e-05,2.148100089098797e-05,1.7731380180868232e-05,1.2567214587221299e-05
"[TG(49:7),TG(48:0)]_FA14:0",0.0330892208738613,3.5718217727468824,0.0390832099715465,0.8432839058663023,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.3785106764122575e-05,1.2034446434339819e-05,1.2600970077803339e-05,1.2968506391111178e-05,9.585651579315216e-06,1.1312066534638218e-05,1.4751859956523399e-05,9.804740501563174e-06,1.0547217132264975e-05
"[TG(49:7),TG(48:0)]_FA16:1",-0.0587988882994683,3.6791088184841096,0.1237870347064975,0.7249628958157142,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4370245083400612e-05,1.368178671809543e-05,1.2258938712068565e-05,1.4224515158605717e-05,1.002035988530128e-05,1.2934337869956288e-05,1.567092320534281e-05,1.24940199242912e-05,1.0309322076509486e-05
"[TG(49:7),TG(48:0)]_FA18:0",-0.1321263332917344,3.650880801084124,0.6249260553405023,0.4292226015764244,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2164379965515078e-05,1.2835962734173474e-05,1.2244812829773016e-05,1.6209419009463994e-05,9.91991079234464e-06,1.155825745461406e-05,1.4682964721741431e-05,1.5877287113809565e-05,8.485028116496762e-06
"[TG(49:7),TG(48:0)]_FA18:1",-0.1573709876833775,3.943952192282141,0.891939242531965,0.3449523321218456,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,2.191081618713043e-05,1.5164343217193665e-05,1.2893444912458217e-05,1.4990097797167922e-05,1.6789253821907077e-05,1.5535468233987684e-05,1.7157132352357056e-05,1.4645565430107794e-05,9.99450880607249e-06
"[TG(49:7),TG(48:0)]_FA18:2",0.0508991835448856,3.670169609393972,0.0928007313647327,0.7606463502933837,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.4213728598752092e-05,1.425902790703328e-05,1.4172878097488062e-05,1.4624571134078912e-05,1.0386009551006223e-05,1.2565959899534012e-05,1.548573258675651e-05,1.14185524009173e-05,8.86312860434571e-06
"[TG(49:7),TG(48:0)]_FA18:3",0.0613343330038735,3.773254426388819,0.1350143825728154,0.7132885772767678,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.5154067618537633e-05,1.5996725503602538e-05,1.4277085409968151e-05,1.579128886952146e-05,1.14439583657071e-05,1.3227541436611293e-05,1.6154016874002038e-05,1.1909694565155017e-05,1.0279950367743294e-05
"[TG(49:7),TG(48:0)]_FA20:4",0.0301433598254393,3.900791449484422,0.0327010461638899,0.8564976348455328,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.660587563078127e-05,1.5621107973220864e-05,1.562853746793251e-05,1.8658582263204337e-05,1.2115140382234158e-05,1.5132114644354438e-05,1.861302777267869e-05,1.286614061495924e-05,1.0936514593633933e-05
"[TG(49:7),TG(48:0)]_FA22:5",-0.0143674675081934,3.982231316259691,0.0074415402946659,0.931256267179627,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.7190518132393598e-05,1.725450923403213e-05,1.6012251617319223e-05,1.9104767450164188e-05,1.3895637197629442e-05,1.5872277537919648e-05,1.9144348089916414e-05,1.4089316997075328e-05,1.1235100224018504e-05
"[TG(49:7),TG(48:0)]_FA22:6",0.0116738627613269,4.163650928699278,0.0049281636744211,0.944033773227014,0.9999734423019744,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,TAG,1.8685485889665882e-05,2.0138972854265397e-05,1.9791732183313407e-05,2.0674238784512683e-05,1.5382777287842068e-05,1.8629661880497036e-05,2.1457576587903983e-05,1.5321852522719175e-05,1.2906693611783684e-05
