lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P_x,GDM-Q_x,GDM-R_x,GDM-S_x,GDM-P_y,GDM-Q_y,GDM-R_y,GDM-S_y,Blank1
"[TG(66:10),TG(65:3)]_FA22:5",0,3.823189051704377,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.450278569726872e-06,2.116535918488948e-05,1.6645592399819006e-05,1.6809984048771692e-05,7.450278569726872e-06,2.116535918488948e-05,1.6645592399819006e-05,1.6809984048771692e-05,1.1566465474981883e-05
"[TG(66:10),TG(65:3)]_FA22:6",0,3.9412535759256286,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,8.087317483064483e-06,2.2948580667948875e-05,1.7996141980086506e-05,1.8295276194205175e-05,8.087317483064483e-06,2.2948580667948875e-05,1.7996141980086506e-05,1.8295276194205175e-05,1.2608756971861736e-05
"[TG(66:11),TG(65:4)]_FA14:0",0,3.315776617668642,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.2332862322708705e-06,1.4902250551962641e-05,1.1662919010515855e-05,1.1836635596379756e-05,5.2332862322708705e-06,1.4902250551962641e-05,1.1662919010515855e-05,1.1836635596379756e-05,8.15382511314904e-06
"[TG(66:11),TG(65:4)]_FA16:0",0,3.3093476831304,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.213688231881553e-06,1.4831962668137094e-05,1.1610595746952911e-05,1.1746899328911104e-05,5.213688231881553e-06,1.4831962668137094e-05,1.1610595746952911e-05,1.1746899328911104e-05,8.161614267710848e-06
"[TG(66:11),TG(65:4)]_FA16:1",0,3.3721159235382108,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.442436441789201e-06,1.545797423280453e-05,1.2080097242146435e-05,1.2364104908303282e-05,5.442436441789201e-06,1.545797423280453e-05,1.2080097242146435e-05,1.2364104908303282e-05,8.512127987226116e-06
"[TG(66:11),TG(65:4)]_FA18:0",0,3.311124114017947,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.2351828116571365e-06,1.482059686217362e-05,1.1638986356752544e-05,1.1769035854509447e-05,5.2351828116571365e-06,1.482059686217362e-05,1.1638986356752544e-05,1.1769035854509447e-05,8.12737441859114e-06
"[TG(66:11),TG(65:4)]_FA18:1",0,3.373008785738757,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.453921265764398e-06,1.545438520506902e-05,1.2120688839890802e-05,1.2337683743033777e-05,5.453921265764398e-06,1.545438520506902e-05,1.2120688839890802e-05,1.2337683743033777e-05,8.507422063536783e-06
"[TG(66:11),TG(65:4)]_FA18:2",0,3.486636206197339,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.898668408357504e-06,1.676921928629118e-05,1.3154717768474176e-05,1.3282415169317052e-05,5.898668408357504e-06,1.676921928629118e-05,1.3154717768474176e-05,1.3282415169317052e-05,9.204717126474865e-06
"[TG(66:11),TG(65:4)]_FA18:3",0,3.5870461243172307,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.311700580349978e-06,1.7955740206372555e-05,1.4102401763730642e-05,1.4311408376123623e-05,6.311700580349978e-06,1.7955740206372555e-05,1.4102401763730642e-05,1.4311408376123623e-05,9.842781874276235e-06
"[TG(66:11),TG(65:4)]_FA20:4",0,3.6840797909418335,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.7682486702784515e-06,1.9249338655358583e-05,1.5033426815006056e-05,1.531659900782708e-05,6.7682486702784515e-06,1.9249338655358583e-05,1.5033426815006056e-05,1.531659900782708e-05,1.0492043657500562e-05
"[TG(66:11),TG(65:4)]_FA22:5",0,3.823063663260608,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.451542942586489e-06,2.1162069147717966e-05,1.664207295377673e-05,1.6801653029445196e-05,7.451542942586489e-06,2.1162069147717966e-05,1.664207295377673e-05,1.6801653029445196e-05,1.1573443360513942e-05
"[TG(66:11),TG(65:4)]_FA22:6",0,3.940832865495288,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,8.08489412519654e-06,2.294379516452197e-05,1.7987929849815705e-05,1.829194364119408e-05,8.08489412519654e-06,2.294379516452197e-05,1.7987929849815705e-05,1.829194364119408e-05,1.2604537914825257e-05
"[TG(66:12),TG(65:5)]_FA14:0",0,3.315714993469085,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.236341756471777e-06,1.4899857771724996e-05,1.1650014240769275e-05,1.1840920145250608e-05,5.236341756471777e-06,1.4899857771724996e-05,1.1650014240769275e-05,1.1840920145250608e-05,8.155934641667279e-06
"[TG(66:12),TG(65:5)]_FA16:0",0,3.309548173828196,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.213688251978397e-06,1.484273003658554e-05,1.16148192880663e-05,1.1743328879085423e-05,5.213688251978397e-06,1.484273003658554e-05,1.16148192880663e-05,1.1743328879085423e-05,8.159017903491226e-06
"[TG(66:12),TG(65:5)]_FA16:1",0,3.3721991917694667,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.442857852516436e-06,1.5456179718936773e-05,1.208385128212265e-05,1.2362914652427692e-05,5.442857852516436e-06,1.5456179718936773e-05,1.208385128212265e-05,1.2362914652427692e-05,8.513588401475846e-06
"[TG(66:12),TG(65:5)]_FA18:0",0,3.31116268478486,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.237079290559182e-06,1.4818503129548348e-05,1.1637109471022698e-05,1.1769749862754303e-05,5.237079290559182e-06,1.4818503129548348e-05,1.1637109471022698e-05,1.1769749862754303e-05,8.127374263833778e-06
"[TG(66:12),TG(65:5)]_FA18:1",0,3.372699571505005,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.449495900465213e-06,1.5471134609684142e-05,1.2115761382717307e-05,1.2327448641187457e-05,5.449495900465213e-06,1.5471134609684142e-05,1.2115761382717307e-05,1.2327448641187457e-05,8.50742203258531e-06
"[TG(66:12),TG(65:5)]_FA18:2",0,3.4866278090597578,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.899827413462676e-06,1.676951839095193e-05,1.3155421774039787e-05,1.328027296298186e-05,5.899827413462676e-06,1.676951839095193e-05,1.3155421774039787e-05,1.328027296298186e-05,9.202282978919427e-06
"[TG(66:12),TG(65:5)]_FA18:3",0,3.5868949021738885,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.305273308103773e-06,1.7972190734520453e-05,1.4093251078713034e-05,1.4316883135469911e-05,6.305273308103773e-06,1.7972190734520453e-05,1.4093251078713034e-05,1.4316883135469911e-05,9.840672283855053e-06
"[TG(66:12),TG(65:5)]_FA20:4",0,3.683609705456876,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.7652983932509215e-06,1.9236477383139723e-05,1.5033426949264315e-05,1.5315170900537057e-05,6.7652983932509215e-06,1.9236477383139723e-05,1.5033426949264315e-05,1.5315170900537057e-05,1.0486364062408464e-05
"[TG(66:12),TG(65:5)]_FA22:5",0,3.823296627376369,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.449330259936895e-06,2.1171939601522815e-05,1.6638318869047763e-05,1.681236419732163e-05,7.449330259936895e-06,2.1171939601522815e-05,1.6638318869047763e-05,1.681236419732163e-05,1.1576851086617728e-05
"[TG(66:12),TG(65:5)]_FA22:6",0,3.941387205997231,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,8.088581896117787e-06,2.29500760201075e-05,1.7992153211918084e-05,1.830408318876147e-05,8.088581896117787e-06,2.29500760201075e-05,1.7992153211918084e-05,1.830408318876147e-05,1.2607134279044877e-05
"[TG(66:13),TG(65:6)]_FA14:0",0,3.315930220251146,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.236763267683233e-06,1.4905839693794915e-05,1.1654237513366145e-05,1.1838301918285461e-05,5.236763267683233e-06,1.4905839693794915e-05,1.1654237513366145e-05,1.1838301918285461e-05,8.156746065454386e-06
"[TG(66:13),TG(65:6)]_FA16:0",0,3.309247773822136,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.211580937083248e-06,1.4828074193450545e-05,1.1618573328042518e-05,1.1743328969885732e-05,5.211580937083248e-06,1.4828074193450545e-05,1.1618573328042518e-05,1.1743328969885732e-05,8.161127462960939e-06
"[TG(66:13),TG(65:6)]_FA16:1",0,3.38257349594419,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.617764365811748e-06,1.5456778099403423e-05,1.20913595410861e-05,1.2363390809258116e-05,5.617764365811748e-06,1.5456778099403423e-05,1.20913595410861e-05,1.2363390809258116e-05,8.510180737275005e-06
"[TG(66:13),TG(65:6)]_FA18:0",0,3.311000954961397,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.2342344817703145e-06,1.4818802234209103e-05,1.1637813342330049e-05,1.1766417536743987e-05,5.2342344817703145e-06,1.4818802234209103e-05,1.1637813342330049e-05,1.1766417536743987e-05,8.131268980396308e-06
"[TG(66:13),TG(65:6)]_FA18:1",0,3.397770985227571,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.4523407494477685e-06,1.54525905771045e-05,1.2906006444169805e-05,1.2506921312325225e-05,5.4523407494477685e-06,1.54525905771045e-05,1.2906006444169805e-05,1.2506921312325225e-05,8.507908899238165e-06
"[TG(66:13),TG(65:6)]_FA18:2",0,3.52991113754704,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.89961671814748e-06,1.6773107475735827e-05,1.3147444192950181e-05,1.5112609390140102e-05,5.89961671814748e-06,1.6773107475735827e-05,1.3147444192950181e-05,1.5112609390140102e-05,9.204879435993464e-06
"[TG(66:13),TG(65:6)]_FA18:3",0,3.587070753464647,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.30969863320927e-06,1.7964414298582775e-05,1.4098178401628268e-05,1.4317121123084812e-05,6.30969863320927e-06,1.7964414298582775e-05,1.4098178401628268e-05,1.4317121123084812e-05,9.839049560086726e-06
"[TG(66:13),TG(65:6)]_FA20:4",0,3.68383392032028,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.764244775997035e-06,1.9249936636486566e-05,1.5027326388162818e-05,1.5322549606202705e-05,6.764244775997035e-06,1.9249936636486566e-05,1.5027326388162818e-05,1.5322549606202705e-05,1.0487986724273852e-05
"[TG(66:13),TG(65:6)]_FA22:5",0,3.823258769947968,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.453439521972754e-06,2.1171341335152926e-05,1.6636676442993604e-05,1.680974606115679e-05,7.453439521972754e-06,2.1171341335152926e-05,1.6636676442993604e-05,1.680974606115679e-05,1.1567925982086028e-05
"[TG(66:13),TG(65:6)]_FA22:6",0,3.9409827870063783,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,8.08510480041489e-06,2.2945589564292966e-05,1.7985114185575283e-05,1.829908454084545e-05,8.08510480041489e-06,2.2945589564292966e-05,1.7985114185575283e-05,1.829908454084545e-05,1.2607783331410443e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA14:0",0,3.316052811110176,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.236552512077505e-06,1.4914812662472365e-05,1.1665030758696172e-05,1.1828542746268785e-05,5.236552512077505e-06,1.4914812662472365e-05,1.1665030758696172e-05,1.1828542746268785e-05,8.152202296526294e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA16:0",0,3.308899704467049,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.2135829043207995e-06,1.4827775088789789e-05,1.1606841706976694e-05,1.174380494511553e-05,5.2135829043207995e-06,1.4827775088789789e-05,1.1606841706976694e-05,1.174380494511553e-05,8.153338215544714e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA16:1",0,3.3723483926887523,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.4407505577181295e-06,1.545797417575615e-05,1.2084320514743303e-05,1.2373149981274792e-05,5.4407505577181295e-06,1.545797417575615e-05,1.2084320514743303e-05,1.2373149981274792e-05,8.511316625341951e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:0",0,3.3109399979900336,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.236236449007868e-06,1.4819998652852116e-05,1.163147814254185e-05,1.1767845734834322e-05,5.236236449007868e-06,1.4819998652852116e-05,1.163147814254185e-05,1.1767845734834322e-05,8.127536666206795e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:1",0,3.37295025729036,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.452024706474974e-06,1.5463657164310458e-05,1.2118811640891679e-05,1.2335303412883217e-05,5.452024706474974e-06,1.5463657164310458e-05,1.2118811640891679e-05,1.2335303412883217e-05,8.505961494529694e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:2",0,3.4862508170361948,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.895612803769221e-06,1.677221021880195e-05,1.314157831528814e-05,1.3285033532482669e-05,5.895612803769221e-06,1.677221021880195e-05,1.314157831528814e-05,1.3285033532482669e-05,9.203581269359387e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA18:3",0,3.5868766736478723,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.3104361873935195e-06,1.795364681603757e-05,1.4102167214549448e-05,1.4314264863104606e-05,6.3104361873935195e-06,1.795364681603757e-05,1.4102167214549448e-05,1.4314264863104606e-05,9.83499259590854e-06
"[TG(66:14),TG(65:7),TG(64:0)]_FA20:4",0,3.68378894460044,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.7715150505693066e-06,1.9243954771465026e-05,1.5024980090801306e-05,1.5314456846892045e-05,6.7715150505693066e-06,1.9243954771465026e-05,1.5024980090801306e-05,1.5314456846892045e-05,1.048344304820017e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA22:5",0,3.823252996428877,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.451859025752969e-06,2.116027469089859e-05,1.6643480785896944e-05,1.6805223524671038e-05,7.451859025752969e-06,2.116027469089859e-05,1.6643480785896944e-05,1.6805223524671038e-05,1.1581232484124279e-05
"[TG(66:14),TG(65:7),TG(64:0)]_FA22:6",0,3.941047640408782,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,8.084051142967315e-06,2.2951870762168778e-05,1.798933777144142e-05,1.8297418445940524e-05,8.084051142967315e-06,2.2951870762168778e-05,1.798933777144142e-05,1.8297418445940524e-05,1.2605673679086315e-05
"[TG(66:15),TG(65:8),TG(64:1)]_FA14:0",0,3.3155989210610373,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.237816945227653e-06,1.489716594387498e-05,1.1653768280745493e-05,1.1831875117679257e-05,5.237816945227653e-06,1.489716594387498e-05,1.1653768280745493e-05,1.1831875117679257e-05,8.155610084533023e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA16:0",0,3.309289543010112,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.213793680023373e-06,1.4835252534163471e-05,1.1609657371217118e-05,1.1743567002900787e-05,5.213793680023373e-06,1.4835252534163471e-05,1.1609657371217118e-05,1.1743567002900787e-05,8.160640565356612e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA16:1",0,3.372184371417113,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.4422256660866285e-06,1.5450796120285123e-05,1.2090186258147084e-05,1.2364104817502971e-05,5.4422256660866285e-06,1.5450796120285123e-05,1.2090186258147084e-05,1.2364104817502971e-05,8.510180737275005e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA18:0",0,3.311110528457592,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.239081257796734e-06,1.481341857850907e-05,1.1630539722053302e-05,1.1771892069089499e-05,5.239081257796734e-06,1.481341857850907e-05,1.1630539722053302e-05,1.1771892069089499e-05,8.130295308993544e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA18:1",0,3.3731140732217115,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.452762260659225e-06,1.545288968176525e-05,1.212139253218714e-05,1.2344348531254878e-05,5.452762260659225e-06,1.545288968176525e-05,1.212139253218714e-05,1.2344348531254878e-05,8.508071115902349e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA18:2",0,3.486487995025984,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.901197174173578e-06,1.6774603056087972e-05,1.3142516870034947e-05,1.3282415078516742e-05,5.901197174173578e-06,1.6774603056087972e-05,1.3142516870034947e-05,1.3282415078516742e-05,9.199524336132678e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA18:3",0,3.5867133090329038,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.310962945778352e-06,1.795005733191501e-05,1.4091608697411627e-05,1.431497891674962e-05,6.310962945778352e-06,1.795005733191501e-05,1.4091608697411627e-05,1.431497891674962e-05,9.84099687194078e-06
"[TG(66:15),TG(65:8),TG(64:1)]_FA20:4",0,3.6921518270207296,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,6.767089604882746e-06,1.925322684480323e-05,1.502873422028303e-05,1.5714104972139205e-05,6.767089604882746e-06,1.925322684480323e-05,1.502873422028303e-05,1.5714104972139205e-05,1.048246937679741e-05
"[TG(66:15),TG(65:8),TG(64:1)]_FA22:5",0,3.8232794374293455,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,7.455336101359021e-06,2.1157881910660945e-05,1.664230763721619e-05,1.681331646558232e-05,7.455336101359021e-06,2.1157881910660945e-05,1.664230763721619e-05,1.681331646558232e-05,1.1565491803579119e-05
"[TG(66:15),TG(65:8),TG(64:1)]_FA22:6",0,3.941149272775243,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,8.087212115310041e-06,2.29500760201075e-05,1.7988868270304252e-05,1.8295514181820077e-05,8.087212115310041e-06,2.29500760201075e-05,1.7988868270304252e-05,1.8295514181820077e-05,1.260908152899599e-05
"[TG(66:16),TG(65:9),TG(64:2)]_FA14:0",0,3.3160266949313,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.237500821867482e-06,1.4904942436861036e-05,1.165705308810106e-05,1.1838301827485149e-05,5.237500821867482e-06,1.4904942436861036e-05,1.165705308810106e-05,1.1838301827485149e-05,8.156421415465718e-06
"[TG(66:16),TG(65:9),TG(64:2)]_FA16:0",0,3.3098383386617702,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.212529206679536e-06,1.4840935408621023e-05,1.1620450348030627e-05,1.1748327481601285e-05,5.212529206679536e-06,1.4840935408621023e-05,1.1620450348030627e-05,1.1748327481601285e-05,8.164535281919138e-06
"[TG(66:16),TG(65:9),TG(64:2)]_FA16:1",0,3.384080818475573,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.441488091805536e-06,1.6043009828109936e-05,1.2084789792116706e-05,1.2359344248002162e-05,5.441488091805536e-06,1.6043009828109936e-05,1.2084789792116706e-05,1.2359344248002162e-05,8.510829820592042e-06
"[TG(66:16),TG(65:9),TG(64:2)]_FA18:0",0,3.3115590195907965,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_male,TAG,5.237079350849715e-06,1.4824484994569888e-05,1.1637813252824543e-05,1.177593863034545e-05,5.237079350849715e-06,1.4824484994569888e-05,1.1637813252824543e-05,1.177593863034545e-05,8.131431011351659e-06
