lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N2M-P,N2M-Q,N2M-R,N2M-S,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
"[TG(62:9),TG(61:2)]_FA16:0",0.0031577503826982,3.7112881486367217,0.0004731838706171221,0.9826451534273934,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8747335284904548e-05,1.0706864744449445e-05,1.366101526089389e-05,1.288033653243363e-05,1.504480480953815e-05,1.5683288925461002e-05,1.2828137962193932e-05,1.2768917375429728e-05,8.164048384314813e-06
"[TG(62:9),TG(61:2)]_FA16:1",-0.0406810955666044,3.784902215290864,0.0787281330683374,0.7790284614368947,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.955661895106161e-05,1.1092085543065066e-05,1.4206948741634506e-05,1.3288639582610913e-05,1.574494554365556e-05,1.7646821808461146e-05,1.3523630218619391e-05,1.3443492142653883e-05,8.512290234841771e-06
"[TG(62:9),TG(61:2)]_FA18:0",-0.0039695952100321,3.709324080970555,0.0007477291023108013,0.9781848560135326,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8786268477366077e-05,1.062733377614626e-05,1.3688298097555378e-05,1.2744149814333687e-05,1.4978110443173735e-05,1.5656442573503877e-05,1.2940206640263474e-05,1.280955436582596e-05,8.131431104206075e-06
"[TG(62:9),TG(61:2)]_FA18:1",0.0136417753678736,3.7789931481966095,0.0088513529456601,0.9250443134511634,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.958950454475263e-05,1.1132815565784243e-05,1.4571547528993295e-05,1.364416719952904e-05,1.5698588582860352e-05,1.6392845425925713e-05,1.345849191976564e-05,1.3309897855064593e-05,8.510505263457787e-06
"[TG(62:9),TG(61:2)]_FA18:2",0.0042519048109504,3.880800426925507,0.000862607123247372,0.9765693602051476,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.1177832441284152e-05,1.1977643121502012e-05,1.5389758824890355e-05,1.449784451282714e-05,1.6895796791266362e-05,1.7628091755312114e-05,1.4449927241049316e-05,1.4346904040766877e-05,9.199686645651275e-06
"[TG(62:9),TG(61:2)]_FA18:3",0.005492390832024,3.982485278425316,0.0014437046481815,0.9696907806957475,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.2706815544225023e-05,1.293437117550764e-05,1.661666253976035e-05,1.5433388620310905e-05,1.8088518446544562e-05,1.8848353946913357e-05,1.5586000389829407e-05,1.5410070331424458e-05,9.84050991243351e-06
"[TG(62:9),TG(61:2)]_FA20:4",0.0037301134680716,4.081805721727822,0.000667726376933131,0.9793846364399992,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.439493379512862e-05,1.3772767601839302e-05,1.7799472517888942e-05,1.659290729499081e-05,1.9384123239598657e-05,2.0298683504620525e-05,1.66979672829407e-05,1.6501174734641127e-05,1.0493341793183165e-05
"[TG(62:9),TG(61:2)]_FA22:5",0.0070559586874177,4.175517508483906,0.0023950321519595,0.9609678562162602,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.581203076938438e-05,1.4664327398701187e-05,1.889133979475196e-05,1.8052345736007287e-05,2.0716215261101278e-05,2.1623834243929406e-05,1.7773774743634857e-05,1.7554689849076607e-05,1.1233964274048612e-05
"[TG(62:9),TG(61:2)]_FA22:6",-0.0007788514224543756,4.339686871402971,2.92952242494926e-05,0.995681465887994,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.9145554059136603e-05,1.654541373140215e-05,2.1142592068126993e-05,1.9748116142555447e-05,2.3185699897633026e-05,2.4596604120531672e-05,1.987435584670199e-05,1.965003685843321e-05,1.2606485102873425e-05
"[TG(63:11),TG(62:4)]_FA14:0",-5.068020553398752e-05,3.709794676720911,1.2188015233172145e-07,0.9997214478295162,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8777196862920805e-05,1.0628620100153733e-05,1.3674794343371058e-05,1.2834769442411264e-05,1.5042711217849101e-05,1.566424663827181e-05,1.2855321589307541e-05,1.276713946471217e-05,8.150417294190837e-06
"[TG(63:11),TG(62:4)]_FA16:0",0.0005794088012728865,3.709673090462883,1.5930124337260043e-05,0.996815446926467,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8746957427138208e-05,1.0703863635236975e-05,1.3669833808500376e-05,1.2769379162971937e-05,1.503852403447101e-05,1.5676733439606497e-05,1.2827881555335145e-05,1.276485362794699e-05,8.159180182058355e-06
"[TG(63:11),TG(62:4)]_FA16:1",0.0099219429292742,3.786601831109655,0.00468362207373,0.9454377743258854,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.9555485305666084e-05,1.1095944228874252e-05,1.4206397611976144e-05,1.43021885701984e-05,1.574285200901105e-05,1.6567346922041244e-05,1.35333751466714e-05,1.3440444344152608e-05,8.514075299080171e-06
"[TG(63:11),TG(62:4)]_FA18:0",-0.0038989162051967,3.709205235465496,0.0007213353155062219,0.978573242741312,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.877001496988625e-05,1.0628834514746711e-05,1.3694636430290153e-05,1.274286257511058e-05,1.4993662382221753e-05,1.565581828404716e-05,1.2927383900541216e-05,1.2802443013614403e-05,8.13289176606758e-06
"[TG(63:11),TG(62:4)]_FA18:1",-0.0034142009976241,3.7714552912415935,0.0005542794994090605,0.9812170262780112,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.9571738741049405e-05,1.1138174826643465e-05,1.427033322538212e-05,1.3304343606513924e-05,1.570666380804499e-05,1.6394718472919457e-05,1.3448490389199094e-05,1.3318279337275433e-05,8.503851996962926e-06
"[TG(63:11),TG(62:4)]_FA18:2",0.0043005803202278,3.8805334557626474,0.000882461514450511,0.9763013243182428,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.1186526486349092e-05,1.1973998809398203e-05,1.53828691522427e-05,1.4490636267796654e-05,1.6888020479475112e-05,1.761841440538564e-05,1.4457620718575283e-05,1.4339792640112206e-05,9.200984905139767e-06
"[TG(63:11),TG(62:4)]_FA18:3",-0.0167025067152247,3.991853248765021,0.0133550753092537,0.907997967916892,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.2694341623759636e-05,1.2929869450357531e-05,1.6611426518905932e-05,1.543029934438175e-05,1.859934335271914e-05,1.94626993686793e-05,1.5590103437623302e-05,1.54049907802896e-05,9.83742677441545e-06
"[TG(63:11),TG(62:4)]_FA20:4",0.0038112800340208,4.081563041281197,0.0006970977588640626,0.978936213242991,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.4405517705797286e-05,1.3780913679980824e-05,1.7791756334726442e-05,1.6575143884743448e-05,1.9384122954375955e-05,2.028869433744228e-05,1.6689504340268684e-05,1.650600044385996e-05,1.0489934067079379e-05
"[TG(63:11),TG(62:4)]_FA22:5",-0.0159250380874095,4.179859314374724,0.012201454680397,0.912044416424459,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.5831686222401813e-05,1.4661111834008133e-05,1.8881418514756072e-05,1.773208788456451e-05,2.070903746063128e-05,2.2613092426845462e-05,1.7788392429196496e-05,1.754808632602644e-05,1.1228284648005043e-05
"[TG(63:11),TG(62:4)]_FA22:6",0.004604031034205,4.337164239013743,0.001023612335376,0.9744768818765366,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.9149711936496387e-05,1.6540054552318135e-05,2.112908841906993e-05,1.9751205271175133e-05,2.3190186165538128e-05,2.42185691976036e-05,1.986871406427175e-05,1.9652068756396133e-05,1.2612489347954192e-05
"[TG(63:12),TG(62:5)]_FA14:0",3.5285983532228207e-05,3.709711668701232,5.9081267116470326e-08,0.9998060610867252,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.878248874615863e-05,1.063162133202901e-05,1.367727476849729e-05,1.282550166372696e-05,1.5040916710687062e-05,1.5661125071905833e-05,1.2859937744302636e-05,1.2763837630522413e-05,8.147820960922688e-06
"[TG(63:12),TG(62:5)]_FA16:0",-0.0133923086900316,3.716083134848084,0.0085126378428995,0.9264883239817796,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8747713286863895e-05,1.070665037074407e-05,1.3667353488501406e-05,1.2775557813036554e-05,1.5039421345096572e-05,1.6203359732483846e-05,1.2898918239133671e-05,1.2769171411118205e-05,8.159504646338194e-06
"[TG(63:12),TG(62:5)]_FA16:1",-0.0175659759199927,3.774219838965692,0.0146735455108541,0.9035845738729066,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.955548508937658e-05,1.1084582626927278e-05,1.4201437129669093e-05,1.3294560686624596e-05,1.5743749319636618e-05,1.656235236822272e-05,1.3524143032336964e-05,1.3450095665704049e-05,8.506772856413859e-06
"[TG(63:12),TG(62:5)]_FA18:0",-0.0038563240334568,3.709163915895362,0.0007056630816042464,0.9788072319575664,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8780220878595565e-05,1.0633336239896821e-05,1.3687195785675022e-05,1.2740545740921602e-05,1.4973325204830711e-05,1.5660188607950163e-05,1.2934564711091421e-05,1.2810570363250535e-05,8.127861099535162e-06
"[TG(63:12),TG(62:5)]_FA18:1",0.0035201784512008,3.774774254555902,0.0005892952936067952,0.9806329312221344,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.958345665759611e-05,1.1145892157374232e-05,1.4274191448372444e-05,1.354968580467898e-05,1.5700084005495382e-05,1.6403459120725466e-05,1.3460543517033494e-05,1.331396145721799e-05,8.505150225499945e-06
"[TG(63:12),TG(62:5)]_FA18:2",0.0039982638951864,3.880376274127725,0.0007627516596285799,0.9779668579135208,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.1178588589395846e-05,1.1973141437239506e-05,1.538204243147334e-05,1.448754689366119e-05,1.6891908407192572e-05,1.7619975337421618e-05,1.4456594993312263e-05,1.4338014729394647e-05,9.197414776662966e-06
"[TG(63:12),TG(62:5)]_FA18:3",0.0052666381641953,3.982706713553472,0.0013274743861202,0.9709358879482686,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.2706815616321527e-05,1.2944232079741767e-05,1.661004835309643e-05,1.5435705650912503e-05,1.810287416157364e-05,1.8853973087894582e-05,1.5590872902769352e-05,1.5406006632384835e-05,9.837913610116832e-06
"[TG(63:12),TG(62:5)]_FA20:4",-0.0185220040537403,4.091765251183284,0.016468605895046,0.8978877724152745,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.4415723614506598e-05,1.3775554378233997e-05,1.7797543485239227e-05,1.6584154264686284e-05,2.024666304989642e-05,2.030149325373473e-05,1.669668490624921e-05,1.6801888657345695e-05,1.0487824569512611e-05
"[TG(63:12),TG(62:5)]_FA22:5",-0.1056082469456002,4.220518173300969,0.5370645425199543,0.4636518277194598,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.582601669768715e-05,1.4662612490833377e-05,1.8891063940822813e-05,1.7721532915760252e-05,2.071501886594871e-05,2.1626955810295382e-05,1.7774287459524557e-05,2.2918016045271848e-05,1.1227797936109549e-05
"[TG(63:12),TG(62:5)]_FA22:6",-0.0021659496449354,4.344091844550064,0.0002265642219685393,0.9879906548412498,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.9158405837368327e-05,1.654519956213479e-05,2.113432449248798e-05,1.9748888387883e-05,2.3642391474176604e-05,2.4227622198532158e-05,1.9867175476377215e-05,1.9647750973224917e-05,1.2902474369038373e-05
"[TG(63:13),TG(62:6)]_FA14:0",0.0008070415653600999,3.7097233475808,3.090597558051689e-05,0.9955643317927306,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8790804645071223e-05,1.0626690941243354e-05,1.3682786380462706e-05,1.282807594576056e-05,1.5038524148560091e-05,1.564551664466397e-05,1.2862758757802599e-05,1.2755964316574764e-05,8.156259167850061e-06
"[TG(63:13),TG(62:6)]_FA16:0",0.0007642236882921199,3.710134201227859,2.77138160881818e-05,0.9957996428361284,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8753383388350572e-05,1.0705792916810164e-05,1.366377101431297e-05,1.2786885174477833e-05,1.5044505667966601e-05,1.5689532117734155e-05,1.2828394320138782e-05,1.2760790025793596e-05,8.163236991479177e-06
"[TG(63:13),TG(62:6)]_FA16:1",-0.0008389216605644761,3.792686067053008,3.347746424053888e-05,0.9953834885641244,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.9558131030995497e-05,1.1094014783750649e-05,1.483969153004842e-05,1.3298422404293928e-05,1.5742553038573127e-05,1.6558918448734197e-05,1.352542521337271e-05,1.3446540038041383e-05,9.107027657570193e-06
"[TG(63:13),TG(62:6)]_FA18:0",-0.0040362889626282,3.7147952844325927,0.0007730622347326133,0.9778184782586068,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.877341705961686e-05,1.0627119565991299e-05,1.369573884729777e-05,1.2740545642715291e-05,1.4974222344322652e-05,1.566549527672644e-05,1.2937642180364107e-05,1.2804728753493353e-05,8.415087663541426e-06
"[TG(63:13),TG(62:6)]_FA18:1",-0.0031836374434769,3.771631003453966,0.0004819477984579109,0.982485200164322,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.957665262232789e-05,1.1138174744868258e-05,1.4283285692217188e-05,1.329867985213855e-05,1.5702177483095345e-05,1.6400337435277093e-05,1.345361935791176e-05,1.3313707518415738e-05,8.506123896902708e-06
"[TG(63:13),TG(62:6)]_FA18:2",0.0042131636018758,3.880740649801399,0.0008469571402105439,0.9767828195430012,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.118917257216101e-05,1.1974641930514335e-05,1.5383971516686687e-05,1.4494755236897984e-05,1.6901180027529776e-05,1.762465789536478e-05,1.4452235245175956e-05,1.4340046578914459e-05,9.200822564669697e-06
"[TG(63:13),TG(62:6)]_FA18:3",0.0051348832815226,3.982595487350275,0.001261880424761,0.9716627414394948,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.270152351679419e-05,1.293479984114319e-05,1.6612253081984405e-05,1.543828003115241e-05,1.8101677994599236e-05,1.8849914819408142e-05,1.558907776127422e-05,1.5407530604300145e-05,9.840510067190867e-06
"[TG(63:13),TG(62:6)]_FA20:4",-0.0170953017710654,4.091220980321255,0.0140290209187264,0.9057157311041416,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.439909188877792e-05,1.3778984234857223e-05,1.7801677194213287e-05,1.6590332963854058e-05,2.0036411704374906e-05,2.0295874053212303e-05,1.7115980654262877e-05,1.650574655350082e-05,1.0490420809926345e-05
"[TG(63:13),TG(62:6)]_FA22:5",-0.0097004945359672,4.176529212758103,0.0045268778661609,0.9463571451492216,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.5809384827765465e-05,1.4658110683908058e-05,1.888279647031106e-05,1.771586921048804e-05,2.0725187511688772e-05,2.162633146129747e-05,1.778198118162021e-05,1.800347509014074e-05,1.123234151932881e-05
"[TG(63:13),TG(62:6)]_FA22:6",-0.0051329551568134,4.341597921500725,0.0012724563952394,0.971544290390558,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.9149334150826558e-05,1.6548200466909238e-05,2.113349777171862e-05,1.974760119776305e-05,2.3848157065193882e-05,2.4212950354328366e-05,1.9863328541958483e-05,1.96472430471773e-05,1.2608594631391664e-05
"[TG(64:10),TG(63:3)]_FA14:0",0.0005224007408536312,3.710100152267717,1.2949883776369742e-05,0.9971287430496262,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8784000826092512e-05,1.063547993606299e-05,1.3686093526358295e-05,1.2832452559119133e-05,1.5038823118998014e-05,1.56576912714997e-05,1.2867631221828603e-05,1.2764345605013148e-05,8.152040017959167e-06
"[TG(64:10),TG(63:3)]_FA16:0",0.0122642885324003,3.7148518053972888,0.0071386917750703,0.9326662337357324,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.8747335212808048e-05,1.0704935544651466e-05,1.3660464026108267e-05,1.3191326506985785e-05,1.503672958435351e-05,1.5675797035192025e-05,1.2830446064148445e-05,1.276332975291791e-05,8.160153853461118e-06
"[TG(64:10),TG(63:3)]_FA16:1",-0.0169873746276248,3.7742641601146967,0.0137227890228695,0.9067456982886138,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.9549815204179404e-05,1.1085440080861184e-05,1.4213011693512806e-05,1.3295075680520153e-05,1.5737767857274643e-05,1.656422535567527e-05,1.3525168904341797e-05,1.3439682527745852e-05,8.51196573961046e-06
"[TG(64:10),TG(63:3)]_FA18:0",-0.0037418370283606,3.709221745701321,0.0006643826700476474,0.97943630651412,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.877908658433152e-05,1.0630763878095108e-05,1.3688849227213741e-05,1.2740545642715291e-05,1.4974222458411732e-05,1.5658003267375067e-05,1.292584521481881e-05,1.281387210055406e-05,8.136299430268422e-06
"[TG(64:10),TG(63:3)]_FA18:1",-0.0213871670117401,3.779887222069698,0.0217563558094295,0.8827370966440398,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.958194457766223e-05,1.1139889775398883e-05,1.4277774132815403e-05,1.330485855130632e-05,1.5702476624666895e-05,1.6398776681864705e-05,1.4140135760119758e-05,1.3318025204700726e-05,8.505312411212657e-06
"[TG(64:10),TG(63:3)]_FA18:2",0.0041045515506696,3.8808027933215983,0.0008038551269713978,0.9773811368685372,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.1187282273978276e-05,1.19804298161215e-05,1.5388380869335377e-05,1.448754689366119e-05,1.6900880943002768e-05,1.7629340334225544e-05,1.4451209519912937e-05,1.4344364168313217e-05,9.19838844806573e-06
"[TG(64:10),TG(63:3)]_FA18:3",0.0050790939879429,3.9822118074286914,0.0012345945273724,0.9719706594827096,0.9999859500010968,4,4,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,2.269963372328697e-05,1.2923867191044988e-05,1.6621622916940146e-05,1.5424635540903226e-05,1.8092406659484734e-05,1.884304715905468e-05,1.559292440220933e-05,1.540041920364547e-05,9.83986095292236e-06
