lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4M-P_x,N4M-Q_x,N4M-R_x,N4M-S_x,N4M-P_y,N4M-Q_y,N4M-R_y,N4M-S_y,Blank1
[TG(46:0)]_FA18:0,0,4.132195180929001,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.271141922933881e-05,1.6044225324425582e-05,2.2963022345122446e-05,1.607130108190344e-05,2.271141922933881e-05,1.6044225324425582e-05,2.2963022345122446e-05,1.607130108190344e-05,8.20185848571721e-06
[TG(46:1)]_FA14:0,0,4.871737204395528,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.414232635712983e-05,2.131838564410289e-05,2.792672860413355e-05,1.9841432668724042e-05,2.414232635712983e-05,2.131838564410289e-05,2.792672860413355e-05,1.9841432668724042e-05,4.66350373760992e-05
[TG(46:1)]_FA16:0,0,4.950508091386415,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.031252035308719e-05,4.033193279080166e-05,3.419328573971566e-05,2.2726394618318778e-05,2.031252035308719e-05,4.033193279080166e-05,3.419328573971566e-05,2.2726394618318778e-05,2.491503359677638e-05
[TG(46:1)]_FA16:1,0,4.734502038549023,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,3.182425742383857e-05,2.691392499164897e-05,3.6260090594049855e-05,2.1027739351784572e-05,3.182425742383857e-05,2.691392499164897e-05,3.6260090594049855e-05,2.1027739351784572e-05,1.371255052906072e-05
[TG(46:1)]_FA18:0,0,3.999063829937511,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.0979615851519646e-05,1.3631510871849045e-05,2.114924091510744e-05,1.5243094840450678e-05,2.0979615851519646e-05,1.3631510871849045e-05,2.114924091510744e-05,1.5243094840450678e-05,7.794873155754926e-06
[TG(46:1)]_FA18:1,0,4.327162924215281,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.685699985725902e-05,1.415740395643991e-05,2.341580191991197e-05,1.7233286395325044e-05,2.685699985725902e-05,1.415740395643991e-05,2.341580191991197e-05,1.7233286395325044e-05,1.7508321952420516e-05
[TG(46:2)]_FA14:0,0,4.2037862126296845,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.8030823458456463e-05,1.2347493398052076e-05,2.381708893586158e-05,1.5791925692017758e-05,2.8030823458456463e-05,1.2347493398052076e-05,2.381708893586158e-05,1.5791925692017758e-05,1.2551473875724667e-05
[TG(46:2)]_FA16:0,0,4.180025594439861,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.392657432714659e-05,1.6826821683422994e-05,2.3620884078093628e-05,1.6238030696820817e-05,2.392657432714659e-05,1.6826821683422994e-05,2.3620884078093628e-05,1.6238030696820817e-05,8.281373126521284e-06
[TG(46:2)]_FA16:1,0,4.542519718743844,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.5981178818861866e-05,2.77781775525145e-05,2.4374629105347193e-05,2.0163690831699466e-05,2.5981178818861866e-05,2.77781775525145e-05,2.4374629105347193e-05,2.0163690831699466e-05,1.1629915063815377e-05
[TG(46:2)]_FA18:0,0,3.950920599832832,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.0805195554649268e-05,1.1887524653821005e-05,2.1155011681081344e-05,1.5238294522741994e-05,2.0805195554649268e-05,1.1887524653821005e-05,2.1155011681081344e-05,1.5238294522741994e-05,7.791789832028033e-06
[TG(46:2)]_FA18:1,0,4.292577736036779,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.834535880910289e-05,1.4658824880724586e-05,2.59194061245473e-05,1.775491577208199e-05,2.834535880910289e-05,1.4658824880724586e-05,2.59194061245473e-05,1.775491577208199e-05,1.1114529941420957e-05
[TG(46:2)]_FA18:2,0,4.171535573521088,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.2177825228072567e-05,1.5727341161759335e-05,2.392850811970716e-05,1.7398735604050273e-05,2.2177825228072567e-05,1.5727341161759335e-05,2.392850811970716e-05,1.7398735604050273e-05,9.195954269558819e-06
[TG(46:3)]_FA14:0,0,3.964586748951904,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.0046343619743032e-05,1.261318673626472e-05,2.10964167061716e-05,1.5231254272438893e-05,2.0046343619743032e-05,1.261318673626472e-05,2.10964167061716e-05,1.5231254272438893e-05,8.175083079267695e-06
[TG(46:3)]_FA16:0,0,4.019855308183197,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.0365425100759704e-05,1.2992748389441161e-05,2.1123050808767154e-05,1.69513506203251e-05,2.0365425100759704e-05,1.2992748389441161e-05,2.1123050808767154e-05,1.69513506203251e-05,8.454033622059298e-06
[TG(46:3)]_FA16:1,0,4.312805683857786,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.4957389818013496e-05,1.9292724413716924e-05,2.4567282247075366e-05,1.8700888802885884e-05,2.4957389818013496e-05,1.9292724413716924e-05,2.4567282247075366e-05,1.8700888802885884e-05,9.072463065607398e-06
[TG(46:3)]_FA18:0,0,3.962000846336359,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.0524552513688462e-05,1.2256598462830185e-05,2.1149684911362716e-05,1.522773393365233e-05,2.0524552513688462e-05,1.2256598462830185e-05,2.1149684911362716e-05,1.522773393365233e-05,8.09621752178066e-06
[TG(46:3)]_FA18:1,0,4.183836089314797,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.1522302823033937e-05,1.6387578767260765e-05,2.3936942016537938e-05,1.718848389800642e-05,2.1522302823033937e-05,1.6387578767260765e-05,2.3936942016537938e-05,1.718848389800642e-05,9.773165978455153e-06
[TG(46:3)]_FA18:2,0,4.283487799254544,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.4166298804905747e-05,1.5465892828483548e-05,2.3924956742337295e-05,2.231613146487804e-05,2.4166298804905747e-05,1.5465892828483548e-05,2.3924956742337295e-05,2.231613146487804e-05,9.624522277531378e-06
[TG(46:3)]_FA18:3,0,4.24784199486287,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.394393353364936e-05,1.5775535568173652e-05,2.5863918530752147e-05,1.8611923797709697e-05,2.394393353364936e-05,1.5775535568173652e-05,2.5863918530752147e-05,1.8611923797709697e-05,9.564642755271743e-06
[TG(46:4)]_FA14:0,0,3.952021991326797,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.9661957563666713e-05,1.185755913982399e-05,2.215645344760295e-05,1.5238934634280206e-05,1.9661957563666713e-05,1.185755913982399e-05,2.215645344760295e-05,1.5238934634280206e-05,8.050618234864982e-06
[TG(46:4)]_FA16:0,0,3.943818605707302,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.968551676269723e-05,1.1907751237645699e-05,2.1105738764847886e-05,1.574488307898899e-05,1.968551676269723e-05,1.1907751237645699e-05,2.1105738764847886e-05,1.574488307898899e-05,7.822459924088603e-06
[TG(46:4)]_FA16:1,0,4.154645948688306,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.2700259463524562e-05,1.3298395603430325e-05,2.297323197297189e-05,1.9396607825958828e-05,2.2700259463524562e-05,1.3298395603430325e-05,2.297323197297189e-05,1.9396607825958828e-05,9.644319798448832e-06
[TG(46:4)]_FA18:0,0,4.165299526800577,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,3.1794912111699104e-05,1.2122503230640654e-05,2.1155899588924413e-05,1.5578153586148762e-05,3.1794912111699104e-05,1.2122503230640654e-05,2.1155899588924413e-05,1.5578153586148762e-05,9.817629191595051e-06
[TG(46:4)]_FA18:1,0,4.097765502733251,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.1513622943862932e-05,1.361902543153184e-05,2.2970568842115012e-05,1.658461022943517e-05,2.1513622943862932e-05,1.361902543153184e-05,2.2970568842115012e-05,1.658461022943517e-05,9.875885928183414e-06
[TG(46:4)]_FA18:2,0,4.139713169071514,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.3588480013972162e-05,1.3576074947201149e-05,2.442789731053831e-05,1.7248327398950725e-05,2.3588480013972162e-05,1.3576074947201149e-05,2.442789731053831e-05,1.7248327398950725e-05,8.856799802130689e-06
[TG(46:4)]_FA18:3,0,4.226306242047576,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.392285430009627e-05,1.4840615036940685e-05,2.5858591676366046e-05,1.8622164361549543e-05,2.392285430009627e-05,1.4840615036940685e-05,2.5858591676366046e-05,1.8622164361549543e-05,9.49794784270748e-06
[TG(46:4)]_FA20:4,0,4.321144026940431,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.5719135282479252e-05,1.5525574139098055e-05,2.7739402062789044e-05,2.008144611261514e-05,2.5719135282479252e-05,1.5525574139098055e-05,2.7739402062789044e-05,2.008144611261514e-05,1.014931906159563e-05
[TG(46:5)]_FA14:0,0,3.9433501904647703,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.9669397460098997e-05,1.1861304805259258e-05,2.18728003777281e-05,1.5242454789951044e-05,1.9669397460098997e-05,1.1861304805259258e-05,2.18728003777281e-05,1.5242454789951044e-05,7.819538847977368e-06
[TG(46:5)]_FA16:0,0,4.070185766033924,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.259692961832026e-05,1.2142480287600714e-05,2.2069892720001734e-05,1.8833056118093033e-05,2.259692961832026e-05,1.2142480287600714e-05,2.2069892720001734e-05,1.8833056118093033e-05,7.819701126544496e-06
[TG(46:5)]_FA16:1,0,4.14479354251087,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.550420959231845e-05,1.2940309025718709e-05,2.3683474595963468e-05,1.7177283563609996e-05,2.550420959231845e-05,1.2940309025718709e-05,2.3683474595963468e-05,1.7177283563609996e-05,9.074410377461454e-06
[TG(46:5)]_FA18:0,0,4.08776609155119,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.1479317464266086e-05,1.370292837538478e-05,2.552966072521297e-05,1.6163466461654948e-05,2.1479317464266086e-05,1.370292837538478e-05,2.552966072521297e-05,1.6163466461654948e-05,7.792601162960728e-06
[TG(46:5)]_FA18:1,0,4.2826171591587645,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.267794016839858e-05,1.4151410739331578e-05,3.112059941030953e-05,1.9435649929819316e-05,2.267794016839858e-05,1.4151410739331578e-05,3.112059941030953e-05,1.9435649929819316e-05,1.008960194170901e-05
[TG(46:5)]_FA18:2,0,4.1150990947213,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.2173278388194756e-05,1.3437734710074762e-05,2.3932503239329867e-05,1.7260168089039657e-05,2.2173278388194756e-05,1.3437734710074762e-05,2.3932503239329867e-05,1.7260168089039657e-05,9.140943135264477e-06
[TG(46:5)]_FA18:3,0,4.243213743861176,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.4198950895350136e-05,1.452173313523833e-05,2.5847050398420678e-05,1.9480452488176515e-05,2.4198950895350136e-05,1.452173313523833e-05,2.5847050398420678e-05,1.9480452488176515e-05,9.840185510056615e-06
[TG(46:5)]_FA20:4,0,4.374878779941049,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.8625175194904558e-05,1.582697606237805e-05,2.7743841517336942e-05,2.0092006701704804e-05,2.8625175194904558e-05,1.582697606237805e-05,2.7743841517336942e-05,2.0092006701704804e-05,1.0926615693893582e-05
[TG(46:5)]_FA22:5,0,4.523125489031445,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,3.07694693275274e-05,1.9291226252326e-05,3.033445010715885e-05,2.194939107398811e-05,3.07694693275274e-05,1.9291226252326e-05,3.033445010715885e-05,2.194939107398811e-05,1.1229258288456336e-05
[TG(46:6)]_FA14:0,0,3.99478191808524,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.9685103513951834e-05,1.1852564982748595e-05,2.205524406094178e-05,1.6173707025494794e-05,1.9685103513951834e-05,1.1852564982748595e-05,2.205524406094178e-05,1.6173707025494794e-05,9.297862888354388e-06
[TG(46:6)]_FA16:0,0,4.281193061487727,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.3287584079280712e-05,1.784314831811481e-05,2.5065783530063437e-05,1.9115311979381367e-05,2.3287584079280712e-05,1.784314831811481e-05,2.5065783530063437e-05,1.9115311979381367e-05,9.510767447141404e-06
[TG(46:6)]_FA16:1,0,4.076028639314397,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.130200426850958e-05,1.3440231836241182e-05,2.29767831810068e-05,1.652028655810915e-05,2.130200426850958e-05,1.3440231836241182e-05,2.29767831810068e-05,1.652028655810915e-05,9.161065182364715e-06
[TG(46:6)]_FA18:0,0,4.174444107218796,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.2436148973907388e-05,1.362127288794746e-05,2.7500583131939573e-05,1.8207101012477273e-05,2.2436148973907388e-05,1.362127288794746e-05,2.7500583131939573e-05,1.8207101012477273e-05,8.437643858197102e-06
[TG(46:6)]_FA18:1,0,4.090080316995586,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.17095357230318e-05,1.3565587055405171e-05,2.4152234479908873e-05,1.658204996639806e-05,2.17095357230318e-05,1.3565587055405171e-05,2.4152234479908873e-05,1.658204996639806e-05,8.503365161261543e-06
[TG(46:6)]_FA18:2,0,4.117937662553021,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.2640741474578903e-05,1.3500162721349044e-05,2.3921405788304824e-05,1.724704729795145e-05,2.2640741474578903e-05,1.3500162721349044e-05,2.3921405788304824e-05,1.724704729795145e-05,8.867996775650699e-06
[TG(46:6)]_FA18:3,0,4.264191649946847,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.3926160763064493e-05,1.6611320490660778e-05,2.5848825875436914e-05,1.8608403581000283e-05,2.3926160763064493e-05,1.6611320490660778e-05,2.5848825875436914e-05,1.8608403581000283e-05,9.50086867120694e-06
[TG(46:6)]_FA20:4,0,4.362245319138366,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.5719961622301694e-05,1.711973345394312e-05,2.7964460157754154e-05,2.0084326278824918e-05,2.5719961622301694e-05,1.711973345394312e-05,2.7964460157754154e-05,2.0084326278824918e-05,1.0559387715284806e-05
[TG(46:6)]_FA22:5,0,4.470267951826037,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.8195323972251302e-05,1.7051312511332828e-05,3.0327791433341873e-05,2.2617908500173776e-05,2.8195323972251302e-05,1.7051312511332828e-05,3.0327791433341873e-05,2.2617908500173776e-05,1.1704074480952776e-05
[TG(46:6)]_FA22:6,0,4.609708496118023,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,3.103936624559022e-05,1.8655710191109236e-05,3.322868728030167e-05,2.3918781414894386e-05,3.103936624559022e-05,1.8655710191109236e-05,3.322868728030167e-05,2.3918781414894386e-05,1.4229233725234796e-05
[TG(47:2)]_FA14:0,0,4.005722027933808,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.9659064270609718e-05,1.1850317621590413e-05,2.1509245169401535e-05,1.6297233964149758e-05,1.9659064270609718e-05,1.1850317621590413e-05,2.1509245169401535e-05,1.6297233964149758e-05,1.0155485554292052e-05
[TG(47:2)]_FA16:0,0,4.117472895602283,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.969254301621325e-05,1.7045818824240966e-05,2.4450092212588403e-05,1.5635756788267197e-05,1.969254301621325e-05,1.7045818824240966e-05,2.4450092212588403e-05,1.5635756788267197e-05,7.818727455141732e-06
[TG(47:2)]_FA16:1,0,4.403036603445426,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.6477160483392164e-05,1.907073080723095e-05,2.7483271088020305e-05,2.0327220011002943e-05,2.6477160483392164e-05,1.907073080723095e-05,2.7483271088020305e-05,2.0327220011002943e-05,1.02384080450058e-05
[TG(47:2)]_FA18:0,0,3.9992621388632,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.9617319288751453e-05,1.2451623306759473e-05,2.115146047304643e-05,1.727840910100921e-05,1.9617319288751453e-05,1.2451623306759473e-05,2.115146047304643e-05,1.727840910100921e-05,8.339467522639576e-06
[TG(47:2)]_FA18:1,0,4.112684848021002,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.3656677645586293e-05,1.3288657006659045e-05,2.3055353669362607e-05,1.6587810420894766e-05,2.3656677645586293e-05,1.3288657006659045e-05,2.3055353669362607e-05,1.6587810420894766e-05,9.360663177210538e-06
[TG(47:2)]_FA18:2,0,4.188673071640834,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.7298010451555655e-05,1.3445975097826398e-05,2.3922293526812938e-05,1.7600667019830334e-05,2.7298010451555655e-05,1.3445975097826398e-05,2.3922293526812938e-05,1.7600667019830334e-05,8.897368608222777e-06
[TG(47:3)]_FA14:0,0,3.9639287029104846,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.083082115507512e-05,1.1847820400166555e-05,2.1961580832603265e-05,1.5235734442820607e-05,2.083082115507512e-05,1.1847820400166555e-05,2.1961580832603265e-05,1.5235734442820607e-05,7.874063239424745e-06
[TG(47:3)]_FA16:0,0,3.981100876529803,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.0799822374949014e-05,1.2112764586240656e-05,2.2795671655893908e-05,1.5215573279352155e-05,2.0799822374949014e-05,1.2112764586240656e-05,2.2795671655893908e-05,1.5215573279352155e-05,7.81742931945913e-06
[TG(47:3)]_FA16:1,0,4.434950109195799,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.1772773581359426e-05,2.107216988046256e-05,2.4389721929997384e-05,2.7295610698205956e-05,2.1772773581359426e-05,2.107216988046256e-05,2.4389721929997384e-05,2.7295610698205956e-05,8.703936889413075e-06
[TG(47:3)]_FA18:0,0,4.030700173256872,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.184386411185968e-05,1.30391948218276e-05,2.2567950176069487e-05,1.5408224084964667e-05,2.184386411185968e-05,1.30391948218276e-05,2.2567950176069487e-05,1.5408224084964667e-05,8.294192854761097e-06
[TG(47:3)]_FA18:1,0,4.111643236463127,0.0,1.0,1,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.2701912695008676e-05,1.3802813183897885e-05,2.370922087538343e-05,1.6579169678111126e-05,2.2701912695008676e-05,1.3802813183897885e-05,2.370922087538343e-05,1.6579169678111126e-05,8.916841541054507e-06
