lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4F-J,N4F-L,N4F-M,N4F-N,N2F-J,N2F-L,N2F-M,N2F-N,Blank1
"[TG(63:12),TG(62:5)]_FA16:1",-0.00500279485155,3.649561986198952,0.0011053997346921,0.9734771778031014,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0017696512550432e-05,1.2017935208200278e-05,1.4549583388673738e-05,1.0738602903148216e-05,1.5743749319636618e-05,1.6562352368222723e-05,1.3524143032336964e-05,1.3450095665704049e-05,8.506772856413857e-06
"[TG(63:12),TG(62:5)]_FA18:0",0.0126294869815642,3.586279638747992,0.0070311267863909,0.9331742510679544,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.531812507369642e-06,1.1392010472949538e-05,1.3870826883190679e-05,1.0734737270341716e-05,1.4973325204830711e-05,1.5660188607950163e-05,1.2934564711091421e-05,1.2810570363250535e-05,8.127861099535162e-06
"[TG(63:12),TG(62:5)]_FA18:1",-0.0026894129781135,3.641816034684852,0.00031937103704804425,0.9857417997664084,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.988018443197375e-06,1.1955024777257187e-05,1.4441555523451489e-05,1.0682652511426305e-05,1.5700084005495382e-05,1.640345912072547e-05,1.3460543517033494e-05,1.331396145721799e-05,8.505150225499943e-06
"[TG(63:12),TG(62:5)]_FA18:2",0.0246797474502062,3.759392473182196,0.0269865778777333,0.8695139372440257,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1321821503081078e-05,1.2846218007520114e-05,1.5540297431466836e-05,1.1743878111262827e-05,1.6891908407192572e-05,1.761997533742162e-05,1.4456594993312263e-05,1.4338014729394647e-05,9.197414776662966e-06
"[TG(63:12),TG(62:5)]_FA18:3",0.0133712018861165,3.856110973811576,0.0079423162457993,0.9289868022297934,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2087554975858988e-05,1.3703571211721023e-05,1.6728603528408154e-05,1.233593465839978e-05,1.810287416157364e-05,1.8853973087894585e-05,1.5590872902769352e-05,1.5406006632384835e-05,9.83791361011683e-06
"[TG(63:12),TG(62:5)]_FA20:4",-0.0032080721676452,3.9683603115644015,0.0004585136187675865,0.9829162583962786,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2331257955051853e-05,1.4762828286049896e-05,1.8353981292522722e-05,1.3754428837941004e-05,2.024666304989642e-05,2.0301493253734733e-05,1.669668490624921e-05,1.6801888657345695e-05,1.048782456951261e-05
"[TG(63:12),TG(62:5)]_FA22:5",-0.0841234640396054,4.099448372241618,0.3162216970656608,0.57388716330789,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3182791625937586e-05,1.667694051956268e-05,1.9151788898690633e-05,1.4163171562267842e-05,2.071501886594871e-05,2.1626955810295385e-05,1.7774287459524557e-05,2.2918016045271848e-05,1.1227797936109547e-05
"[TG(63:12),TG(62:5)]_FA22:6",-0.0109673605407521,4.21001699088685,0.0053870591687994,0.9414905324457268,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4741273268095618e-05,1.761946130392319e-05,2.1328880031352396e-05,1.5746058049914862e-05,2.3642391474176604e-05,2.422762219853216e-05,1.9867175476377215e-05,1.9647750973224917e-05,1.2902474369038372e-05
"[TG(63:13),TG(62:6)]_FA14:0",-0.0017445449892279,3.578387646279797,0.0001341186956132362,0.990759935256933,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.555022266530182e-06,1.1418355540910027e-05,1.3847402422417892e-05,1.022569058337832e-05,1.5038524148560091e-05,1.5645516644663974e-05,1.2862758757802599e-05,1.2755964316574764e-05,8.156259167850061e-06
"[TG(63:13),TG(62:6)]_FA16:0",-0.0034361084051945,3.5780686731428664,0.0005202973216077156,0.981801809894372,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.564724622960279e-06,1.1403366101209907e-05,1.3801104938600851e-05,1.0224469859271325e-05,1.5044505667966601e-05,1.5689532117734155e-05,1.2828394320138782e-05,1.2760790025793596e-05,8.163236991479177e-06
"[TG(63:13),TG(62:6)]_FA16:1",-0.0051281810836393,3.660586417721696,0.0011614960150028,0.9728127764553488,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0021120880046859e-05,1.2009532035490282e-05,1.453580438376769e-05,1.0744096181032754e-05,1.5742553038573127e-05,1.6558918448734197e-05,1.352542521337271e-05,1.3446540038041383e-05,9.107027657570191e-06
"[TG(63:13),TG(62:6)]_FA18:0",-0.003541014583841,3.584801010690222,0.0005525870651136304,0.9812457188313066,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.533334424288346e-06,1.1400186527029742e-05,1.3872204820475337e-05,1.0263736918047993e-05,1.4974222344322652e-05,1.5665495276726444e-05,1.2937642180364107e-05,1.2804728753493353e-05,8.415087663541424e-06
"[TG(63:13),TG(62:6)]_FA18:1",-0.0022900862232133,3.641822362450744,0.0002315709308547964,0.9878586963507304,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.989350038857231e-06,1.195706880160685e-05,1.4447893824709179e-05,1.0680211063212314e-05,1.5702177483095345e-05,1.6400337435277097e-05,1.345361935791176e-05,1.3313707518415738e-05,8.506123896902706e-06
"[TG(63:13),TG(62:6)]_FA18:2",-0.0019809989541364,3.747790943244108,0.00017381241846076145,0.9894811592077152,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.07830494153831e-05,1.2838950254685274e-05,1.5548289467717853e-05,1.1469212742403478e-05,1.6901180027529776e-05,1.7624657895364783e-05,1.4452235245175956e-05,1.4340046578914459e-05,9.200822564669695e-06
"[TG(63:13),TG(62:6)]_FA18:3",-0.0042607149243613,3.848224011166701,0.000806252484340297,0.977347442626164,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1512065835128703e-05,1.3701981337994039e-05,1.6729705930798814e-05,1.234183501247983e-05,1.8101677994599236e-05,1.8849914819408142e-05,1.558907776127422e-05,1.5407530604300145e-05,9.840510067190866e-06
"[TG(63:13),TG(62:6)]_FA20:4",-0.0256659281144986,3.95725395502851,0.0293385911123875,0.8639995828827992,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.232783362384165e-05,1.4768051927898176e-05,1.789817004621866e-05,1.3209167038289848e-05,2.0036411704374906e-05,2.0295874053212306e-05,1.7115980654262877e-05,1.650574655350082e-05,1.0490420809926343e-05
"[TG(63:13),TG(62:6)]_FA22:5",0.0031809654196493,4.052029761887049,0.00045166859689649286,0.9830442377700124,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3636143976614303e-05,1.5775527297506786e-05,1.919808664532234e-05,1.4092165560290954e-05,2.0725187511688772e-05,2.1626331461297475e-05,1.778198118162021e-05,1.800347509014074e-05,1.123234151932881e-05
"[TG(63:13),TG(62:6)]_FA22:6",-0.0047709035295686,4.211576589187471,0.0010195376857211,0.9745277146250592,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.5125757045746473e-05,1.7614918974645832e-05,2.1323092957571496e-05,1.5741785340912843e-05,2.3848157065193882e-05,2.421295035432837e-05,1.9863328541958483e-05,1.96472430471773e-05,1.2608594631391663e-05
"[TG(64:10),TG(63:3)]_FA14:0",-0.0031456952419567,3.5782695551216888,0.0004360714609206451,0.9833395268541292,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.552929494693612e-06,1.1412223684453283e-05,1.3832521172809986e-05,1.0223452479231492e-05,1.5038823118998014e-05,1.5657691271499704e-05,1.2867631221828603e-05,1.2764345605013148e-05,8.152040017959166e-06
"[TG(64:10),TG(63:3)]_FA16:0",-0.0031762197732002,3.577791604949755,0.00044456538125692974,0.9831780745453435,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.557876033112332e-06,1.1406999955968105e-05,1.3806065407699754e-05,1.0221621567698538e-05,1.503672958435351e-05,1.5675797035192025e-05,1.2830446064148445e-05,1.276332975291791e-05,8.160153853461116e-06
"[TG(64:10),TG(63:3)]_FA16:1",-0.0044589923005206,3.6495917229408175,0.0008781454907387247,0.9763593321782256,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0015413528313695e-05,1.2019979232549942e-05,1.4541040335197659e-05,1.0751420680899201e-05,1.5737767857274643e-05,1.656422535567527e-05,1.3525168904341797e-05,1.3439682527745852e-05,8.51196573961046e-06
"[TG(64:10),TG(63:3)]_FA18:0",-0.0028814259795942,3.579392690450104,0.0003658991720756968,0.9847386029677604,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.538090496303311e-06,1.1401549282126934e-05,1.3872204925601201e-05,1.026923015712641e-05,1.4974222458411732e-05,1.5658003267375067e-05,1.292584521481881e-05,1.281387210055406e-05,8.136299430268422e-06
"[TG(64:10),TG(63:3)]_FA18:1",-0.0214152239739392,3.649661522011716,0.0202552161972779,0.8868266008482673,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.983262226037502e-06,1.1944123299619502e-05,1.4445689335305456e-05,1.0677769614998327e-05,1.5702476624666895e-05,1.6398776681864705e-05,1.4140135760119758e-05,1.3318025204700726e-05,8.505312411212655e-06
"[TG(64:10),TG(63:3)]_FA18:2",-0.0024418167919808,3.747696954802363,0.00026408135682581824,0.9870344836156348,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0784952011105728e-05,1.2833499580844103e-05,1.5537541767149253e-05,1.147084050389987e-05,1.6900880943002768e-05,1.7629340334225544e-05,1.4451209519912937e-05,1.4344364168313217e-05,9.198388448065728e-06
"[TG(64:10),TG(63:3)]_FA18:3",-0.0039630901424409,3.847996857143401,0.0006975434170333195,0.9789294827902648,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1505978094881427e-05,1.3704934010136663e-05,1.672970603592468e-05,1.234244512229355e-05,1.8092406659484734e-05,1.8843047159054682e-05,1.559292440220933e-05,1.540041920364547e-05,9.839860952922358e-06
"[TG(64:10),TG(63:3)]_FA20:4",-4.2413013933912647e-05,3.9498061765504016,8.010291963067574e-08,0.9997741790507956,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2485165586295048e-05,1.4768506035202409e-05,1.7901477095701836e-05,1.3204487641153509e-05,1.9388310137754045e-05,2.0298683623702922e-05,1.6689760893869283e-05,1.6504222678471738e-05,1.0487337610005339e-05
"[TG(64:10),TG(63:3)]_FA22:5",-0.001146739401144,4.084943829779289,5.8741398665906885e-05,0.993884838217396,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3580973127577738e-05,1.6257689102347054e-05,1.9721690776580644e-05,1.4513319141397738e-05,2.1364615741115526e-05,2.2285628760548073e-05,1.8311037310093157e-05,1.80842411933287e-05,1.156889962253732e-05
"[TG(64:10),TG(63:3)]_FA22:6",0.006828259328035,4.2077111563707374,0.0020882493860209,0.9635514621406928,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.5174459620876751e-05,1.7615145963320274e-05,2.1327226716862532e-05,1.5748092615963935e-05,2.3202747202271538e-05,2.4213262350203736e-05,1.9858968842736115e-05,1.964114740173164e-05,1.2611515614648481e-05
"[TG(64:11),TG(63:4)]_FA14:0",-0.0112358557226442,3.5822640581937546,0.0055641290715244,0.9405384722110748,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.546651433187491e-06,1.1423806431343443e-05,1.3839410701544475e-05,1.0227725110621273e-05,1.5047197371665119e-05,1.602167828243351e-05,1.2861989292656553e-05,1.2769933372854306e-05,8.151553244160726e-06
"[TG(64:11),TG(63:4)]_FA16:0",0.04177561992842,3.5978246489918773,0.076957132251287,0.7814641634814106,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.559397841172357e-06,1.2300691317884927e-05,1.4303764948761689e-05,1.0341863959405809e-05,1.5038823118998014e-05,1.5678918661099196e-05,1.2825316997607908e-05,1.2762059865134196e-05,8.1604783796439e-06
"[TG(64:11),TG(63:4)]_FA16:1",-0.0047772107085295,3.659195817971095,0.001008283743157,0.9746686423396904,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0015794025686484e-05,1.2381543903989204e-05,1.4538835845793941e-05,1.0748572117683577e-05,1.5738066998846193e-05,1.656453741109183e-05,1.3936514425573154e-05,1.344349223954011e-05,8.509531592055022e-06
"[TG(64:11),TG(63:4)]_FA18:0",-0.0036415541493655,3.5793067822062565,0.0005844137021173701,0.9807132985975792,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.533334351715892e-06,1.1396779790901338e-05,1.3873582862885858e-05,1.0267602589660616e-05,1.497601690852923e-05,1.565800344599866e-05,1.2937385675677447e-05,1.2815396120912486e-05,8.130619804224854e-06
"[TG(64:11),TG(63:4)]_FA18:1",-0.0027086362198139,3.6418169306859753,0.00032395181244188054,0.9856399212813868,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.984023257069308e-06,1.1943441900411678e-05,1.4456988053099121e-05,1.0682245629261387e-05,1.571055173576245e-05,1.6385977884654653e-05,1.3454388529574184e-05,1.3321580929249617e-05,8.510505263457785e-06
"[TG(64:11),TG(63:4)]_FA18:2",-0.0022502640136467,3.7476458471155714,0.000224273238624304,0.988051522899987,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.07840006951013e-05,1.2840085804515776e-05,1.553120351845449e-05,1.1470840271063152e-05,1.6901180084574317e-05,1.7617478000971166e-05,1.444890141795842e-05,1.4348681854598209e-05,9.200011109931114e-06
"[TG(64:11),TG(63:4)]_FA18:3",-0.0176252440680603,3.853931320823925,0.0137989748786475,0.9064883782761636,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.150921210483278e-05,1.3706069603285614e-05,1.672364321699805e-05,1.233593465839978e-05,1.8090612152322696e-05,1.95547888214709e-05,1.55870262129203e-05,1.5406006777714177e-05,9.84115905765349e-06
"[TG(64:11),TG(63:4)]_FA20:4",-0.0041700694640534,3.9477582419968846,0.0007742925520630717,0.9778008390422858,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.2329736038133145e-05,1.476532659097759e-05,1.790919338680712e-05,1.3208556656833292e-05,1.9366776508165897e-05,2.0300556670696662e-05,1.6690273756500793e-05,1.651082610463568e-05,1.0485390329102757e-05
"[TG(64:11),TG(63:4)]_FA22:5",-0.0003847527151583746,4.085066705468085,6.612701373975849e-06,0.9979482282865488,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.3583446287928417e-05,1.626109570852011e-05,1.9726100070765683e-05,1.4522678168507136e-05,2.1365512766518383e-05,2.226939646063788e-05,1.8306677708698663e-05,1.8085511081112415e-05,1.1573118741476742e-05
"[TG(64:11),TG(63:4)]_FA22:6",0.0140759641059277,4.211075161738072,0.0088746544070603,0.9249460078466316,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.4743746464732524e-05,1.85015699622683e-05,2.132088820535311e-05,1.5746871775438582e-05,2.3195270374319075e-05,2.420795544326266e-05,1.987076551479779e-05,1.9651052710528442e-05,1.2608270198063295e-05
"[TG(64:12),TG(63:5)]_FA14:0",-0.0024202777701423,3.5784668287364,0.0002581414378618474,0.9871811153585442,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.546271080959607e-06,1.1422897870187383e-05,1.384161524351113e-05,1.023057351861242e-05,1.5040019457106041e-05,1.5654257352011178e-05,1.2867118310283158e-05,1.2761298048727441e-05,8.15252688461202e-06
"[TG(64:12),TG(63:5)]_FA16:0",-0.0032767916015863,3.5778461994045334,0.00047316486121362633,0.9826455019774858,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.560919758091063e-06,1.1405864449456051e-05,1.380606535513682e-05,1.0218569738027992e-05,1.5040019343016963e-05,1.5681415818926063e-05,1.2831728245184194e-05,1.2757234107472247e-05,8.161938886748047e-06
"[TG(64:12),TG(63:5)]_FA16:1",-0.0043422482794367,3.649379418347461,0.0008327605897640029,0.9769781685678092,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0013891683967442e-05,1.2017253938947805e-05,1.4545449734508561e-05,1.0748979193879095e-05,1.5743151321716223e-05,1.656079143618674e-05,1.351337218336618e-05,1.3441206305888706e-05,8.50855795160373e-06
"[TG(64:12),TG(63:5)]_FA18:0",-0.0011177703271293,3.580246998096666,5.506390288845253e-05,0.9940793475094958,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.53770999893052e-06,1.14035933064766e-05,1.387606293974651e-05,1.0321925297498376e-05,1.4974820570421203e-05,1.5660188488867766e-05,1.2930974330273287e-05,1.2814888146421751e-05,8.129321544736363e-06
"[TG(64:12),TG(63:5)]_FA18:1",-0.0180285857406513,3.6486358428293286,0.0143549024704041,0.904632118356604,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,9.984403754442099e-06,1.1952980839544423e-05,1.4445413537596795e-05,1.0682856010717944e-05,1.570217754013989e-05,1.709771936844728e-05,1.3455414450492953e-05,1.3319041202125305e-05,8.508882570640928e-06
"[TG(64:12),TG(63:5)]_FA18:2",-0.0013749331262979,3.758161769833285,8.372906015086112e-05,0.9926991721320954,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.0791420248725792e-05,1.2847126308765478e-05,1.553947087934777e-05,1.147104384796703e-05,1.689370302844369e-05,1.7618726698966993e-05,1.4446849869604504e-05,1.4346904089209987e-05,9.79134080655575e-06
"[TG(64:12),TG(63:5)]_FA18:3",0.0026443104068275,3.851068914366519,0.0003105764655150778,0.9859394647579178,0.9997741790507956,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,SampleType_Neuron|SleepCondition_Wakingup|Sex_Female,TAG,1.1731607811729046e-05,1.3699256044391905e-05,1.6725021049156843e-05,1.2343869423304423e-05,1.810347227358311e-05,1.8844295857050506e-05,1.558625674777426e-05,1.54062606196302e-05,9.836290793494085e-06
