lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P,GDM-Q,GDM-R,GDM-S,GDF-J,GDF-L,GDF-M,GDF-N,Blank1
"[TG(61:10),TG(60:3)]_FA16:1",0.0088292982563566,3.52254817815186,0.0011686066072468,0.972729716664652,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.43843256760463e-06,1.5462161755103454e-05,1.2642747834559188e-05,1.2367913300343713e-05,1.2280765780817617e-05,1.2587028922641761e-05,1.4765755735169896e-05,1.3439809437188115e-05,8.513588494330262e-06
"[TG(61:10),TG(60:3)]_FA18:0",0.0401820810403188,3.49236474207157,0.0241964821449904,0.876386017162036,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.238554519508747e-06,1.526924352754629e-05,1.2547486720643119e-05,1.2713529338577979e-05,1.1709459135308605e-05,1.1978446726151149e-05,1.4160768005349614e-05,1.3736609320956748e-05,8.135001325537291e-06
"[TG(61:10),TG(60:3)]_FA18:1",0.0059850230486745,3.51860656917371,0.0005369443159155551,0.9815130263503032,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.451181744342596e-06,1.5891666064478214e-05,1.2119750285143994e-05,1.2333399194162921e-05,1.217826527084998e-05,1.2421159866896182e-05,1.499153520319476e-05,1.3420073975045194e-05,8.504014151724164e-06
"[TG(61:10),TG(60:3)]_FA18:2",0.0010773017501804,3.6332091382378433,1.741650130782091e-05,0.9966701914876824,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.9960260229058395e-06,1.678746444240359e-05,1.3227923382873304e-05,1.3289556023568267e-05,1.3133076895835119e-05,1.3988359881621979e-05,1.588986754538326e-05,1.4433499779744373e-05,9.198226169498603e-06
"[TG(61:10),TG(60:3)]_FA18:3",0.0007714945716721272,3.726074956001876,8.93959430581237e-06,0.9976143961910484,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.310436167296676e-06,1.795663763445158e-05,1.4101463298489341e-05,1.4308076050113305e-05,1.4099509800544258e-05,1.4479550768584606e-05,1.7144323255239732e-05,1.5573795895709345e-05,9.837102186329723e-06
"[TG(61:10),TG(60:3)]_FA20:4",0.0034553225857621,3.822035816293273,0.0001794680692418782,0.989311403892131,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.769618430989354e-06,1.925950781448552e-05,1.5025449323421956e-05,1.5310886351666204e-05,1.5160541035826651e-05,1.5393255667380472e-05,1.8263930633003888e-05,1.6653348010982643e-05,1.0487824476658196e-05
"[TG(61:10),TG(60:3)]_FA22:5",-0.0164704562020949,3.927196316607193,0.0040811761303733,0.9490625258799152,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.232804488479227e-06,2.0540843143525815e-05,1.6156616743931532e-05,1.630893608371829e-05,1.6054921491995766e-05,1.6428391891852515e-05,1.944265750535651e-05,1.905004612995785e-05,1.1236722947786832e-05
"[TG(61:10),TG(60:3)]_FA22:6",0.0006350919346616838,4.040881491710814,6.073097885139767e-06,0.99803372271373,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.867419943464674e-06,2.232316702736104e-05,1.7513031978097314e-05,1.779327600629124e-05,1.770143705741876e-05,1.809159652169651e-05,2.117344615386282e-05,1.924945059412568e-05,1.2266356964042529e-05
"[TG(61:11),TG(60:4)]_FA14:0",0.0076169824138478,3.4523164776066624,0.0008690799409448723,0.9764816406387556,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.237290106455444e-06,1.4907335160050299e-05,1.1657053177606567e-05,1.1838539905900362e-05,1.1664368169218186e-05,1.1927117617088105e-05,1.410671588987493e-05,1.2843133854491909e-05,8.157070529734225e-06
"[TG(61:11),TG(60:4)]_FA16:0",0.0022166339146028,3.448139316166391,7.359700237608013e-05,0.99315513641492,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.214215090750608e-06,1.4840337313396277e-05,1.1615053837247494e-05,1.1742376837825507e-05,1.162369351285618e-05,1.1923790747596362e-05,1.4105308469517714e-05,1.2819553843387736e-05,8.15934246062548e-06
"[TG(61:11),TG(60:4)]_FA16:1",0.0125579071344396,3.52408964794315,0.0023640551318182,0.9612208957968786,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.443595446894375e-06,1.5458572442126036e-05,1.209206350189896e-05,1.3042721507374782e-05,1.2280300871110414e-05,1.2587504157336872e-05,1.4764629680753383e-05,1.343724633936582e-05,8.511803491994805e-06
"[TG(61:11),TG(60:4)]_FA18:0",-0.0322551676838284,3.4652944485384163,0.0155866397622454,0.9006451015768391,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.237395494306729e-06,1.4819699548191362e-05,1.163429376202952e-05,1.1771416093859696e-05,1.2150141403302362e-05,1.1979397150216166e-05,1.4786869617926072e-05,1.2893881969221007e-05,8.13354072557873e-06
"[TG(61:11),TG(60:4)]_FA18:1",-0.0267057984374213,3.524103964558449,0.0106912596119445,0.9176466649466092,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.450444210255191e-06,1.544391665603942e-05,1.2128666241969393e-05,1.2328876793877638e-05,1.2174778780535974e-05,1.2679231070971529e-05,1.4691997318383618e-05,1.426023822895864e-05,8.50888257064093e-06
"[TG(61:11),TG(60:4)]_FA18:2",0.0024795843901936,3.625393597961908,9.225882277398568e-05,0.992336320429757,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.900564927453239e-06,1.677729488393799e-05,1.315589105141319e-05,1.3286461730573004e-05,1.3133541761210316e-05,1.3446553122903148e-05,1.5889586018355183e-05,1.4631878907011097e-05,9.197090219528714e-06
"[TG(61:11),TG(60:4)]_FA18:3",0.0038671053249424,3.72783128390574,0.0002246112484707852,0.9880425229849252,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.307801993532473e-06,1.7950655598284898e-05,1.4247405249914193e-05,1.4309980268833598e-05,1.4109504228783064e-05,1.4476461584428213e-05,1.7142352566043203e-05,1.5585842113271477e-05,9.837913610116832e-06
"[TG(61:11),TG(60:4)]_FA20:4",-0.0789352029755901,3.8589336895842665,0.0936787821087512,0.759551427135923,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.769618430989354e-06,1.9247843075006438e-05,1.5033426770253302e-05,1.530303139836982e-05,1.6214599157485027e-05,1.5568867600940734e-05,2.0391663370203836e-05,1.7265658099306097e-05,1.0486850867158375e-05
"[TG(61:11),TG(60:4)]_FA22:5",-0.1093576269542994,3.969827919602867,0.1799382604327233,0.6714263039123156,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.2353332542953e-06,2.0550115216864015e-05,1.614981222201718e-05,1.6322027445544817e-05,1.7087596427042937e-05,1.762702081729381e-05,2.1998582972233826e-05,1.911591632629411e-05,1.1238832476305072e-05
"[TG(61:11),TG(60:4)]_FA22:6",-0.0199934733160514,4.050023670129891,0.0060192341658527,0.9381591900458291,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.865734099587293e-06,2.233213988194173e-05,1.7492618949387282e-05,1.780565335987291e-05,1.751735449171549e-05,1.7936896319802114e-05,2.1168660140689747e-05,2.0731143762675804e-05,1.2269927154422275e-05
"[TG(61:12),TG(60:5)]_FA14:0",0.0086850735561112,3.4522845153396675,0.0011299021398595,0.9731849446239408,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.241610023612809e-06,1.4909129902111582e-05,1.1665030803448928e-05,1.183782580685519e-05,1.1662044064002194e-05,1.191808747800309e-05,1.4107560524654948e-05,1.2836726305480547e-05,8.153987422667638e-06
"[TG(61:12),TG(60:5)]_FA16:0",0.0091431921238349,3.4573892862643,0.001252320647386,0.9717702395048508,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.4241028343563436e-06,1.4828074364595683e-05,1.1607310894844592e-05,1.1742376701625041e-05,1.1864720668397464e-05,1.1928780915858381e-05,1.409010643956796e-05,1.2811095816118536e-05,8.159017841588281e-06
"[TG(61:12),TG(60:5)]_FA16:1",0.0009380139823090994,3.5210737760654207,1.318949402806524e-05,0.9971023016427064,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.441066681078301e-06,1.5466648039772845e-05,1.2088544011103938e-05,1.2729953298815754e-05,1.228611159963642e-05,1.2592494506899683e-05,1.4851337964960595e-05,1.3438527888276968e-05,8.510180706323531e-06
"[TG(61:12),TG(60:5)]_FA18:0",0.0181118784793041,3.461348864426493,0.0049143684622348,0.9441120317226832,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.2372900863585995e-06,1.5670034588166082e-05,1.1649779467824316e-05,1.1764275330408794e-05,1.1703880883802206e-05,1.196989191241164e-05,1.4171184236909452e-05,1.2887730632219689e-05,8.134838861261332e-06
"[TG(61:12),TG(60:5)]_FA18:1",0.00275840120034,3.510969388210886,0.00011404448612989392,0.991479424028648,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.4526568125174075e-06,1.5455581452566888e-05,1.2107549162941e-05,1.2337207767803972e-05,1.2180356987710377e-05,1.2423773861682662e-05,1.4690589683243245e-05,1.342648152405656e-05,8.50661057784673e-06
"[TG(61:12),TG(60:5)]_FA18:2",-0.0591668869383252,3.663618945878921,0.05254714498933,0.8186888817051995,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.086324118487629e-06,1.6766228410828796e-05,1.3186627913821582e-05,1.328550941691216e-05,1.5229571992423877e-05,1.3453444637872379e-05,1.622121712523428e-05,1.5047860199667386e-05,9.198713005199986e-06
"[TG(61:12),TG(60:5)]_FA18:3",0.0113678367920225,3.742816192673732,0.0019412358293457,0.964857009300635,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.306326885163973e-06,1.795005738896339e-05,1.4100759471934742e-05,1.5286131462902246e-05,1.4108807019384268e-05,1.449048184645005e-05,1.7139537510545608e-05,1.6142278086765616e-05,9.83823807439667e-06
"[TG(61:12),TG(60:5)]_FA20:4",0.0224900781285472,3.830866030985794,0.0076036736338331,0.9305132976035192,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.1372380654658736e-06,1.9250834121613967e-05,1.503905800922864e-05,1.5305649806935595e-05,1.5165886721649447e-05,1.5393730947400778e-05,1.8280258771065944e-05,1.6652322869625908e-05,1.0484741276737192e-05
"[TG(61:12),TG(60:5)]_FA22:5",-0.0048510438696416,3.928073336786601,0.00035403834488434427,0.984987964359077,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.229222065215578e-06,2.0536954954081165e-05,1.6153097163631005e-05,1.6634081691259145e-05,1.606259159335857e-05,1.6844490031338407e-05,1.9609880640240646e-05,1.820501208795423e-05,1.1235424750201286e-05
"[TG(61:12),TG(60:5)]_FA22:6",-0.0036992821212739,4.05241147054487,0.00020606842224602136,0.9885466938697292,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.869211175193343e-06,2.2994940806446366e-05,1.7499657841471824e-05,1.779803648499174e-05,1.7732582416909174e-05,1.837865885518134e-05,2.1170630990973646e-05,1.9720793528705098e-05,1.2274308397171464e-05
"[TG(61:13),TG(60:6)]_FA14:0",0.0079000510414485,3.452618540200522,0.0009348785642047108,0.9756078547260588,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.240240282998752e-06,1.4915709919406242e-05,1.1657287771540515e-05,1.1841158314466131e-05,1.1669714121032995e-05,1.191927558740346e-05,1.4116850809189857e-05,1.2843902686066414e-05,8.156583663081373e-06
"[TG(61:13),TG(60:6)]_FA16:0",0.002279825681919,3.447866135626811,7.785277234861887e-05,0.9929600193154748,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.214425866453181e-06,1.4829569602657545e-05,1.1612238307265334e-05,1.1744757031775603e-05,1.1624855676294183e-05,1.1928543411823823e-05,1.4089824644060935e-05,1.2815709294426479e-05,8.15869334635697e-06
"[TG(61:13),TG(60:6)]_FA16:1",-0.0121875597139523,3.5171842792160977,0.0022264970385436,0.9623651675341224,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.438959346086306e-06,1.5455282462002895e-05,1.2089013154219082e-05,1.2367913209543401e-05,1.2281462945884413e-05,1.2595583691056076e-05,1.4945647478925845e-05,1.3435195812221895e-05,8.510667511073442e-06
"[TG(61:13),TG(60:6)]_FA18:0",0.0033171536555498,3.464534679778409,0.00016485089342532788,0.9897559006456716,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.238870582578385e-06,1.5521981203996165e-05,1.1638986491010807e-05,1.1766179458328776e-05,1.1702253854989002e-05,1.2126492871785674e-05,1.4412728842636014e-05,1.2898751708425088e-05,8.13191797085893e-06
"[TG(61:13),TG(60:6)]_FA18:1",0.0012423688941006,3.511573316211089,2.313469572516602e-05,0.9961623065324348,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.4485475906752365e-06,1.5454983414390524e-05,1.2121861899066049e-05,1.233101900021283e-05,1.217454625918437e-05,1.249173736352962e-05,1.4685803938549122e-05,1.3419048687030185e-05,8.504987946932818e-06
"[TG(61:13),TG(60:6)]_FA18:2",-0.0318138757771226,3.6404973605212265,0.015189478627873,0.9019126149327246,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.899827393365834e-06,1.6778790350193374e-05,1.3151432871613096e-05,1.3280748983611815e-05,1.3941459252532205e-05,1.3456771552689315e-05,1.6640683053999216e-05,1.443144915482826e-05,9.200984843236823e-06
"[TG(61:13),TG(60:6)]_FA18:3",0.00273281874205,3.741551421607717,0.0001121800472780876,0.9915493570808198,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.312016743903838e-06,1.795693668206395e-05,1.4563925588329052e-05,1.431140851232409e-05,1.4088585863215063e-05,1.4483828062141368e-05,1.762262677569452e-05,1.5579434613146203e-05,1.019053685815034e-05
"[TG(61:13),TG(60:6)]_FA20:4",-0.0430754206577663,3.8509677478203903,0.0278976304741797,0.8673497189096881,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.770882783752124e-06,1.9254423377543004e-05,1.5038119588740097e-05,1.5688160009100275e-05,1.5575423984808805e-05,1.552157832672509e-05,1.9816235226590415e-05,1.726258262634981e-05,1.0486526217169705e-05
"[TG(61:13),TG(60:6)]_FA22:5",-0.0148583793030079,3.928410629135898,0.003321406498949,0.9540420425357232,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.235122538883262e-06,2.0539048572609677e-05,1.6140896399450037e-05,1.6420332810755173e-05,1.606235920500297e-05,1.6437184436252568e-05,1.9436182437406563e-05,1.9067218592050662e-05,1.1235911616854141e-05
"[TG(61:13),TG(60:6)]_FA22:6",-0.1611181260276316,4.137462698172562,0.3908906945093351,0.5318315861672538,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,7.960352293198045e-06,2.2338720241526676e-05,1.750059626196037e-05,1.7806605764334065e-05,1.7527116531598695e-05,2.4665994970852035e-05,2.4032287722496598e-05,1.924227416465372e-05,1.3769184603783696e-05
"[TG(61:14),TG(60:7),TG(59:0)]_FA14:0",0.0084263156869976,3.4525499579379595,0.0010635800436897,0.9739835418198132,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.240872489525404e-06,1.4904643389248664e-05,1.1660572757907095e-05,1.1849489242992313e-05,1.1665762765343787e-05,1.1915235933856853e-05,1.4115443174049482e-05,1.2839801680664653e-05,8.1590179344427e-06
"[TG(61:14),TG(60:7),TG(59:0)]_FA16:0",0.026362325931224,3.484813513028516,0.0104135187562839,0.9187196470582716,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.212213123513056e-06,1.577531714681593e-05,1.1603087667000479e-05,1.2600942355665506e-05,1.2253106867309206e-05,1.1930682035939606e-05,1.409939645562392e-05,1.2971285665782756e-05,8.414925323071354e-06
"[TG(61:14),TG(60:7),TG(59:0)]_FA16:1",0.0132335169376736,3.5362061856647253,0.0026256291740338,0.9591335662694918,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.441382804438471e-06,1.5456777928258282e-05,1.2090186392405345e-05,1.353900890292737e-05,1.2279138663340412e-05,1.2587028877316567e-05,1.4774764277893568e-05,1.3931656616598864e-05,8.508558044458146e-06
"[TG(61:14),TG(60:7),TG(59:0)]_FA18:0",0.031956839209526,3.467864671755616,0.0153001475014118,0.901557748552102,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.569507019506928e-06,1.4813418521460688e-05,1.2036455341474944e-05,1.1775224440499973e-05,1.171248071591541e-05,1.1974644531313904e-05,1.415851562803764e-05,1.2895419827914384e-05,8.137435287383898e-06
"[TG(61:14),TG(60:7),TG(59:0)]_FA18:1",0.0027112240683873,3.5110986695233763,0.0001101769930611507,0.9916251402197076,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.450338822403905e-06,1.5458572499174417e-05,1.2112476485856234e-05,1.2339349883338856e-05,1.2181286674128772e-05,1.2420684632201073e-05,1.4701287549222742e-05,1.3425456236041552e-05,8.506448361182548e-06
"[TG(61:14),TG(60:7),TG(59:0)]_FA18:2",0.0075990265504331,3.623210219696857,0.0008664734138872365,0.9765169248167078,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,5.900986418567851e-06,1.677879063543528e-05,1.3156829650912751e-05,1.3284081491222755e-05,1.3137725505255124e-05,1.3446315528218192e-05,1.5877762044263386e-05,1.443375604064051e-05,9.200822564669697e-06
"[TG(61:14),TG(60:7),TG(59:0)]_FA18:3",0.0115410087759553,3.732538010461708,0.0020006280676752,0.9643238115570772,0.99994255993212,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Deprived|Sex_Female,TAG,6.306537701060233e-06,1.7957235786724703e-05,1.460404781919451e-05,1.4309742145018232e-05,1.409672091861707e-05,1.4556306678856027e-05,1.714122661901827e-05,1.5578409471789472e-05,9.837589114885522e-06
