lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDM-P,NDM-Q,NDM-R,NDM-S,NDF-J,NDF-L,NDF-M,NDF-N,Blank1
"DG(36:4),DG(O-37:4)_C16:1",0.0367271869218545,4.730369986735092,0.0451776461021751,0.8316777108940664,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.101773741586321e-05,2.632254971161019e-05,3.9439271861554576e-05,3.705812063325336e-05,2.5052803556411545e-05,2.3401294082063926e-05,2.3142573474523836e-05,2.5661316531803803e-05,1.5477938669168043e-05
"DG(36:4),DG(O-37:4)_C18:0",0.0869352038432941,4.678346229502605,0.2529011101963405,0.6150396841305623,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.530007686195979e-05,2.797176861103609e-05,3.2961563388532365e-05,3.2826831393479086e-05,2.235580927765409e-05,2.374231214807195e-05,2.0441290617805225e-05,2.520622906917423e-05,1.5729464938853396e-05
"DG(36:4),DG(O-37:4)_C18:1",-0.214785154183304,6.213334952269118,1.5613427233288917,0.2114687280225998,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,7.440935598225257e-05,6.708960179036378e-05,7.59165069776968e-05,0.00012452407469044067,7.632372690752389e-05,6.756211324650739e-05,6.568783875822559e-05,8.72602383999328e-05,4.3570314586222304e-05
"DG(36:4),DG(O-37:4)_C18:2",0.1830777715814719,5.160892105074118,1.1270095072068784,0.2884141164343403,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.5910630712018765e-05,3.875664332855453e-05,6.09187941294707e-05,5.5140478652915145e-05,3.074271029007418e-05,3.1782119698662665e-05,2.9883623557358615e-05,3.2310393803905285e-05,2.0336772812679383e-05
DG(36:5)_C16:1,-0.0006751357417974029,4.718369317604748,1.5263885207339456e-05,0.9968827509427204,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.286242266199485e-05,2.701471327164192e-05,3.547323653313811e-05,3.471165559921963e-05,2.5631492934276177e-05,2.3409508331435304e-05,2.228552694355358e-05,2.6334910669239937e-05,1.5563944359802796e-05
DG(36:5)_C18:1,0.0407157419513357,4.802066194565029,0.0555710402700935,0.8136382267052382,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.4906392343337006e-05,3.0170821153566958e-05,3.646269503412699e-05,3.8359607338483246e-05,2.5274555973032622e-05,2.4377302243837495e-05,2.633710392952047e-05,2.5963179559725506e-05,1.6146349044750145e-05
DG(36:5)_C18:2,0.0468820795700582,4.940094563102522,0.0737911383841236,0.785894807678599,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.760780588801401e-05,3.2964891640734294e-05,4.118070365425091e-05,4.291845471290075e-05,2.653933806076898e-05,2.7839505043123037e-05,2.490344414463074e-05,3.3469558306932486e-05,1.7617857447210762e-05
DG(36:6)_C16:1,0.0782726977934464,4.732461559240628,0.2051819941831833,0.6505702062698745,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.4158423632134716e-05,2.7824637830090075e-05,3.702303989351709e-05,3.627475111394672e-05,2.4082947252517972e-05,2.378288583211076e-05,2.28440776843918e-05,2.5300915450997507e-05,1.5462198143380245e-05
DG(36:6)_C18:0,-0.0407112691153405,4.664846140994876,0.0554717771430112,0.8138016867089536,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,2.9910275331821266e-05,2.6275106639376933e-05,3.49740335452681e-05,3.356356369584926e-05,2.1915033192074627e-05,2.6032857109306073e-05,2.3156236423844362e-05,2.4969108643468328e-05,1.3971865829501995e-05
DG(36:6)_C18:1,0.1261046096535178,5.042066642514782,0.5343611137353008,0.4647791054198569,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.808615393297245e-05,3.870807014381159e-05,4.227268710190315e-05,5.270984639632139e-05,3.220047142606552e-05,2.8608413031925476e-05,2.507110185188902e-05,3.265353038287816e-05,1.7508159550047496e-05
DG(36:6)_C18:2,0.1223834150218739,4.926222632488232,0.5026230774866391,0.4783498266236125,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.696631812044314e-05,3.384005080054849e-05,4.086455409466288e-05,4.5128650230096e-05,2.6377116408516458e-05,2.7502967463823757e-05,2.5439300878367327e-05,2.8779757540257483e-05,1.7756764836476034e-05
"DG(36:7),DG(35:0)_C18:0",-0.1291360903796568,7.078843785544887,0.5664592912277158,0.4516693401317282,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,0.00017054594352586112,0.0001492212650701435,0.0002205627116997108,0.0001275282050983642,8.240331259379905e-05,0.00025624631096974644,0.00010007506815337168,0.00011062075993773977,4.824739982969823e-05
"DG(36:7),DG(35:0)_C18:1",0.089290555738157,5.589713957781918,0.2690983093933994,0.6039372762015995,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,4.364463167879322e-05,5.389754487497141e-05,6.336186901952685e-05,8.392621500514187e-05,3.965323426203724e-05,3.344937355736936e-05,5.531667185917054e-05,4.2044462150747846e-05,3.01558624804271e-05
"DG(36:8),DG(35:1)_C16:0",0.0540486077968854,4.68844084189723,0.0977680945421184,0.7545246276445227,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.0025547822989484e-05,2.923494606492616e-05,3.4975897747689484e-05,3.405581115332376e-05,2.481765706081118e-05,2.2549247239499843e-05,2.1384481771499218e-05,2.4214046988412997e-05,1.6290611255312955e-05
"DG(36:8),DG(35:1)_C18:0",-0.0292404222496514,4.598323972197514,0.0285890441640077,0.8657313953373522,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,2.7817461138757897e-05,2.5443719423241124e-05,3.260216733358245e-05,3.306329983256496e-05,2.1833922294982095e-05,2.5664956075568196e-05,2.037367166198165e-05,2.3104788390259456e-05,1.3938437311314979e-05
"DG(36:8),DG(35:1)_C18:1",0.1064088200865704,5.006790217917296,0.3802390032981009,0.5374753535920042,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,4.115617908974865e-05,3.80681510048049e-05,4.666746267678129e-05,3.556826114396584e-05,2.8521218494388296e-05,2.6824416835312336e-05,2.500232514402449e-05,3.331606400183028e-05,2.101508180943859e-05
"DG(36:8),DG(35:1)_C18:2",0.099792074333771,4.956038274353157,0.3343331757061207,0.5631186287790392,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.972960061810041e-05,3.506086818384074e-05,4.0286686614267626e-05,4.348648848184617e-05,2.824762474519326e-05,2.846578313678962e-05,2.5296189484304904e-05,2.942367781993336e-05,1.79490603267526e-05
DG(37:3)_C16:0,-0.0760551070369687,4.636388670334449,0.1934395247434972,0.6600692165664643,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,2.7945432994288425e-05,2.571595351357692e-05,3.168540838935765e-05,3.292520827580033e-05,2.4269229166661607e-05,2.2935070504936907e-05,2.1965031832879496e-05,2.4374015455976292e-05,1.598683289648914e-05
DG(37:3)_C16:1,0.0490804306987861,4.737226330947181,0.0806660740190512,0.7763967891982995,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.104378766477251e-05,2.7545343727987985e-05,3.574203850847777e-05,3.8464906902289116e-05,2.4890334137258705e-05,2.3655190750238623e-05,2.222138155303433e-05,2.5300376018926152e-05,1.7228073150140423e-05
DG(37:3)_C18:1,0.1039441158594123,4.864407757575089,0.3624038122354562,0.5471742412039573,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,4.277846037463507e-05,2.9639061069483755e-05,4.1189651413439366e-05,3.67735573730884e-05,2.5861926749199183e-05,2.6568528776408368e-05,2.5788974149607905e-05,2.6624364392687697e-05,1.597076762785826e-05
DG(37:3)_C18:2,0.0444433789961484,5.116421176262121,0.0664322411021487,0.7966040793446014,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.657914594666726e-05,3.964140389322553e-05,4.3603646423902405e-05,5.5094569404100826e-05,3.079008699273617e-05,3.264611455326076e-05,2.7718891988429846e-05,3.651435464331221e-05,1.9628929704780967e-05
DG(37:4)_C16:1,0.0281390715673624,4.761736238941158,0.0265298304077532,0.8706130728846896,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.42238751387177e-05,2.6982237174426044e-05,3.7020803078161325e-05,3.767024188907e-05,2.7217493335391565e-05,2.4036284415216308e-05,2.248491024571996e-05,2.5978825765344874e-05,1.586155653544491e-05
DG(37:4)_C18:2,0.0594646373973126,5.008653488171051,0.1187955745577014,0.7303444749076162,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.5230392710089355e-05,3.746211940518574e-05,4.3857162878030044e-05,4.6007845998213725e-05,2.6820869150591465e-05,3.2137574635297354e-05,2.564956776525294e-05,3.292221242132962e-05,1.856473128227131e-05
DG(37:5)_C18:0,0.17887479415767,4.817790926017594,1.07153850054695,0.3005981934107862,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,2.845894915476354e-05,2.5957123487504672e-05,4.371996523118145e-05,4.8093430816334276e-05,2.3426868070217598e-05,2.7116646588091218e-05,2.0437353677838082e-05,2.454153715595494e-05,2.0302695334981213e-05
DG(37:5)_C18:1,0.1427533918268633,4.8481242863570575,0.6833024571903934,0.408451849247548,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.728869043203811e-05,3.332975305097124e-05,4.258809058231033e-05,3.736308833603778e-05,2.627442575718672e-05,2.5024240778933378e-05,2.30464711771997e-05,2.838914316961958e-05,1.5544309210306887e-05
DG(37:5)_C18:2,0.0677899560005663,4.937295642228128,0.1542709039168848,0.694486890192196,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.8703220376313096e-05,3.250570846899048e-05,4.2584735430386014e-05,4.170404960456694e-05,2.636000152074545e-05,2.6850553173950808e-05,2.742155403867632e-05,3.062897132863566e-05,1.7648689570226686e-05
DG(37:6)_C18:1,0.1299500059787547,4.825503144301273,0.5660828350419109,0.4518197056061019,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.709656905444618e-05,3.264238992404984e-05,3.9252490312867215e-05,3.773801290666335e-05,2.5798179216440668e-05,2.5789912900232855e-05,2.2364492947096748e-05,2.7136910941153383e-05,1.5948860423665205e-05
DG(37:6)_C18:2,0.0150311628481741,4.886935023750381,0.0075810604432664,0.9306164394187368,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.453126832428222e-05,3.2370438725420864e-05,3.982103763446765e-05,4.0285968189097564e-05,2.7244778304543622e-05,2.756121436076587e-05,2.5660451835828743e-05,2.8777869116384644e-05,1.7289250777131188e-05
"DG(37:7),DG(36:0)_C16:0",0.0529944616950296,4.702008211102834,0.094025884884374,0.7591201404640288,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,2.9781326382339803e-05,3.220918797480586e-05,3.4377525391736505e-05,3.384339047225624e-05,2.3021314105174256e-05,2.268515652326601e-05,2.1694787674832212e-05,2.7726609396308794e-05,1.5139920213612745e-05
"DG(37:7),DG(36:0)_C18:2",0.0376840788627059,4.90053692675903,0.0476510772428575,0.8272021783363761,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.7381494296269355e-05,3.1555713141362605e-05,4.111807026435316e-05,3.865655939991127e-05,2.6864773142537976e-05,2.8368704832787333e-05,2.4802710397454987e-05,2.8773822706961974e-05,1.83260249265346e-05
DG(38:3)_C16:0,-0.0360768982910448,4.615757491498501,0.0435313751097821,0.8347279248258518,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,2.9315026554211158e-05,2.433416794819481e-05,3.42265338842722e-05,3.2731005283659526e-05,2.406583231743611e-05,2.1325565505580538e-05,2.2104669529131244e-05,2.4981517947942257e-05,1.3880667286622111e-05
DG(38:3)_C16:1,0.0580288262389355,4.758018663998955,0.1128121905192176,0.7369649337571496,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.302100342024927e-05,2.9849449441664954e-05,3.740443284016775e-05,3.5985450536074616e-05,2.386516364814315e-05,2.5318710656373213e-05,2.3144657622540188e-05,2.6008499468746465e-05,1.5907642658061965e-05
DG(38:3)_C18:1,0.0122954949583382,4.996616163963115,0.005079310120438,0.943183444892184,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.7859842217010405e-05,3.6001544136500814e-05,4.380496791238632e-05,4.215949690092565e-05,2.7391124802432788e-05,2.9847030053882184e-05,2.891241186263274e-05,3.3101873401029194e-05,1.7126975893229022e-05
DG(38:3)_C18:2,0.1706404854021749,4.969979043188616,0.9772878293053964,0.3228693159389596,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.698683249736955e-05,3.9131106520693594e-05,4.4498036076820086e-05,4.247539552284746e-05,2.6502379348320885e-05,2.7393443490014596e-05,2.6184961566014498e-05,2.9181701836697737e-05,1.8581121015182034e-05
DG(38:4)_C16:0,-0.0607412040058711,4.578319822794786,0.1233066282039292,0.7254754921625183,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,2.7744520379703166e-05,2.4148913039074437e-05,3.229869351136959e-05,3.09128592051363e-05,2.1703450714902058e-05,2.211463637299417e-05,1.9720408129444826e-05,2.6749263961436795e-05,1.4677761408886048e-05
DG(38:4)_C16:1,0.0268950303149143,4.734180668626224,0.0242272979333399,0.876307960229723,0.9999849443692131,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Deprived|Sex_Female,DAG,3.140588662148135e-05,2.827196023377558e-05,3.573868285878809e-05,3.7378027075853367e-05,2.5305065507513072e-05,2.4264791373843908e-05,2.232211530021009e-05,2.5863367698525293e-05,1.5740337231433267e-05
