lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4M-P,G4M-Q,G4M-R,G4M-S,G2M-P,G2M-Q,G2M-R,G2M-S,Blank1
[TG(41:1)]_FA14:0,-0.0043903451782538,3.3171330648606365,0.0001795887367954,0.9893078114067296,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.897147163899564e-06,1.747517219953842e-05,1.0803806890650961e-05,1.2413207522561797e-05,1.1184641187620827e-05,6.757682477759436e-06,1.1528708694532494e-05,1.1055817293690395e-05,8.559999143130104e-06
[TG(41:1)]_FA16:0,-0.1022654295730209,3.3744088778370886,0.0974686101112282,0.754888811894534,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.958173044461228e-06,1.7533556474075376e-05,1.1348483249591221e-05,1.253243733016577e-05,1.4685265665735512e-05,7.36569292419626e-06,1.0602965919167177e-05,1.1634293578450828e-05,8.025952542642538e-06
[TG(41:1)]_FA16:1,0.0547735786241144,3.50646463534269,0.0279886416903796,0.8671355286177902,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.492123803868688e-06,1.8831409957943125e-05,1.570430390397852e-05,1.3549934662128701e-05,1.2300870914285948e-05,7.29456986531105e-06,1.3857051394654867e-05,1.28215328467698e-05,8.511479027714966e-06
[TG(41:1)]_FA18:0,0.1225150706978516,3.3738093846610218,0.1398724025087765,0.7084078944068644,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.2473022746202205e-06,1.632705763726724e-05,1.1511795378082314e-05,1.6495720081604733e-05,1.207743690830968e-05,6.731948061748183e-06,1.0604756174857582e-05,1.1398290050169717e-05,8.213866759218441e-06
[TG(41:1)]_FA18:1,-0.0699309373915334,3.500627524204529,0.0456165437611471,0.8308743646769027,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.942587053490197e-06,1.771695266050839e-05,1.2742427706699065e-05,1.3504799436488526e-05,1.5320994662023745e-05,7.3259601056478416e-06,1.2336747653436027e-05,1.3059866042494051e-05,8.95838383284053e-06
[TG(41:2)]_FA14:0,0.0132619393510686,3.297069070274908,0.0016386168666113,0.9677105849252458,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.0264810141270516e-06,1.637342188586367e-05,1.0966664776602469e-05,1.283925196599892e-05,1.119146173919749e-05,6.7549958856902505e-06,1.0869925373484573e-05,1.1282967579112569e-05,7.818402928958948e-06
[TG(41:2)]_FA16:0,0.0560631909792073,3.3136071512089864,0.0292838426733768,0.8641253016404695,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.860223923306465e-06,1.7126582210965384e-05,1.0752019688645179e-05,1.4119211615372965e-05,1.1150302916551824e-05,6.899080216487128e-06,1.0604084844979062e-05,1.1069795698276863e-05,8.102383921622666e-06
[TG(41:2)]_FA16:1,0.0498360289164032,3.464458258438604,0.0231638190962604,0.8790318391419321,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.311302554402403e-06,2.173037267659763e-05,1.2432838909628527e-05,1.3547586537619556e-05,1.2857104296422836e-05,7.293580058296804e-06,1.2536128103166443e-05,1.2084633754634607e-05,8.510667511073442e-06
[TG(41:2)]_FA18:0,-0.0739571949097041,3.3349469392640985,0.0509685012778788,0.8213864981085796,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.866070115782745e-06,1.6332552644766303e-05,1.1114531402378177e-05,1.307484170101336e-05,1.1182994838303773e-05,6.729544406530486e-06,1.2903784777166822e-05,1.1977232339517026e-05,7.794223979583473e-06
[TG(41:2)]_FA18:1,0.0832062742622265,3.48545128517709,0.0645739318378115,0.7994074774650385,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.363614383114904e-06,1.9138787259261896e-05,1.2768775810180048e-05,1.4078250733780387e-05,1.2431168427255805e-05,7.366117100232882e-06,1.2298706480607322e-05,1.2863934465043735e-05,8.502878263657219e-06
[TG(41:2)]_FA18:2,0.0299505089603451,3.556455710521475,0.008371227350608,0.927099746525124,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.086895349284041e-06,2.1610512850088997e-05,1.2901651262426126e-05,1.4698141272707553e-05,1.434376432409203e-05,8.077630706844923e-06,1.24707867367981e-05,1.3204543514230385e-05,8.856962049746344e-06
[TG(42:0)]_FA14:0,0.2109352136327847,4.649852042205619,0.4161796695939692,0.5188494967216954,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.823205885826489e-06,3.620320696043615e-05,3.2788015160782506e-05,2.482276245676037e-05,1.8568550801595532e-05,1.3270322655613929e-05,2.4756290823271543e-05,1.6754612582043965e-05,5.620162738132205e-05
"[TG(42:0)]_FA16:0 | DG(44:7),DG(43:0)_C16:0",-0.0438741800382576,4.8963708876700105,0.0180516616904,0.8931206994343674,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.0428655773384326e-05,2.0265608290816684e-05,3.282299443571573e-05,2.4776061964067078e-05,1.6815651012811842e-05,1.4432329552367405e-05,1.8431388831752464e-05,2.253960894296041e-05,1.2067083464428016e-05
"[TG(42:0)]_FA16:0 | DG(44:7),DG(43:0)_C16:0",-0.0438741800382576,4.8963708876700105,0.0180516616904,0.8931206994343674,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,DAG,1.9086945805069605e-05,4.0502368087038754e-05,3.1277549542484745e-05,3.50053022041741e-05,2.9860205008842464e-05,2.0888551971006097e-05,3.719037917504105e-05,3.556872201545105e-05,2.4271613594356855e-05
"[TG(42:0)]_FA18:0 | DG(44:7),DG(43:0)_C18:0",0.1277269552287573,4.350652141366182,0.1527081694892924,0.6959606529939539,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.8694547432360515e-06,2.664119739042569e-05,1.3413392632815175e-05,1.4523079576145383e-05,1.21352945130133e-05,7.4795181147946935e-06,1.3877414598145221e-05,1.1767555159809853e-05,8.204779345168143e-06
"[TG(42:0)]_FA18:0 | DG(44:7),DG(43:0)_C18:0",0.1277269552287573,4.350652141366182,0.1527081694892924,0.6959606529939539,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,DAG,1.0115321140791018e-05,4.0344729707316556e-05,2.2485955568157264e-05,2.5566317950538126e-05,2.101315523914903e-05,1.36081219901427e-05,2.1709193775993842e-05,2.2225791891443327e-05,1.8225576907697594e-05
[TG(42:1)]_FA14:0,-0.0193389701674991,3.6853130523844713,0.0034894556837912,0.9528950671982452,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.061352859242094e-06,1.751810185555455e-05,1.432126213428244e-05,1.6171947266382167e-05,1.1187463487918731e-05,9.980420516425153e-06,1.2218596326402924e-05,1.2962482637302374e-05,1.8787534493186898e-05
"[TG(42:1)]_FA16:0 | DG(44:8),DG(43:1)_C16:0",-0.074792184321317,4.308034716449566,0.0523694403128462,0.8189903980326898,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.9036124956695345e-06,1.750092994074357e-05,1.0756789473587801e-05,1.2353722995478267e-05,1.1441943335487818e-05,7.120084912405241e-06,1.2862610731571704e-05,1.1352859957536156e-05,9.371048850749328e-06
"[TG(42:1)]_FA16:0 | DG(44:8),DG(43:1)_C16:0",-0.074792184321317,4.308034716449566,0.0523694403128462,0.8189903980326898,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,DAG,9.238292108712295e-06,3.383004832045786e-05,2.1398647353274187e-05,2.5507094674512575e-05,2.8032278659259274e-05,1.48283847512605e-05,2.005104700485417e-05,2.028278258925916e-05,1.552856862261614e-05
"[TG(42:1)]_FA16:1 | DG(44:8),DG(43:1)_C16:1",0.0554538268219966,4.445201982343057,0.0288013128537284,0.8652386060958729,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,DAG,1.1563839495656855e-05,3.487787837356744e-05,2.579489840968517e-05,2.695298427584914e-05,2.475414756988707e-05,1.4274671075978435e-05,2.364526518417643e-05,2.3985916322644737e-05,1.9251316114536348e-05
"[TG(42:1)]_FA16:1 | DG(44:8),DG(43:1)_C16:1",0.0554538268219966,4.445201982343057,0.0288013128537284,0.8652386060958729,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,8.144646821808795e-06,1.7725881867553808e-05,1.4694903721681621e-05,1.481241412761843e-05,2.0237721032324815e-05,7.3095579130455615e-06,1.4518519864492741e-05,1.4454685980897915e-05,9.909963715396298e-06
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",-0.3075740619318913,4.679768282835269,0.885165283333265,0.3467908419038174,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,DAG,1.2834921541511704e-05,5.289259256356367e-05,1.9942467205965298e-05,2.6645126178409355e-05,2.9625246512787165e-05,2.6604557080826173e-05,2.2094976057946966e-05,3.9040279419658254e-05,1.383944964482476e-05
"[TG(42:1)]_FA18:0 | DG(44:8),DG(43:1)_C18:0",-0.3075740619318913,4.679768282835269,0.885165283333265,0.3467908419038174,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,8.45254549015861e-06,2.29705286472309e-05,2.2825980868180487e-05,1.7428165166038395e-05,1.446935789855952e-05,7.579203528823408e-06,1.2243658668318785e-05,1.8217927240602037e-05,8.523649579783327e-06
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",-0.2103486243740631,4.67752942007186,0.414397499281367,0.5197459049560671,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.45684161314511e-06,1.771077076069553e-05,1.389515169946805e-05,1.5104618360236563e-05,1.2157402786218274e-05,7.491254074329812e-06,1.1584427751337492e-05,1.2962948375270814e-05,9.685050759302162e-06
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",-0.2103486243740631,4.67752942007186,0.414397499281367,0.5197459049560671,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,DAG,1.1565172884133098e-05,4.104465699169519e-05,2.6918776029990074e-05,3.3188678242912125e-05,3.4887237276842366e-05,1.9580622503459796e-05,2.4539456095466896e-05,3.645658966346361e-05,1.6576701993155217e-05
[TG(42:2)]_FA14:0,0.049730683050706,3.3569096195943087,0.023044209979699,0.8793421621813883,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.1464813993349445e-06,1.7328867280971236e-05,1.1747791468354293e-05,1.2411381153737021e-05,1.1185817228320987e-05,6.753157753572244e-06,1.0821366997992972e-05,1.1516408282129687e-05,9.768946766661314e-06
[TG(42:2)]_FA16:0,-0.1630736744194721,3.59325080977525,0.2480131714076421,0.6184775519812512,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.460123673758909e-06,1.8064512310610728e-05,1.249325758634814e-05,1.4669181916383929e-05,1.67279239660928e-05,6.874901211498263e-06,1.3880323566242379e-05,1.4264578505400831e-05,1.2011747742047947e-05
[TG(42:2)]_FA16:1,0.080960891651913,3.474790442376638,0.0611289089944478,0.8047204694314961,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.5657650926879976e-06,1.890559255918044e-05,1.3579430303189961e-05,1.4482118794077017e-05,1.216657523975664e-05,7.420555272389675e-06,1.161396566845782e-05,1.30924824976081e-05,8.912460143547956e-06
[TG(42:2)]_FA18:0,-0.0983951147057388,3.3568490067490484,0.0902170063312652,0.763901458105785,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.869967557870973e-06,1.6320875868465696e-05,1.1762328356021254e-05,1.235737548431728e-05,1.3501535303053583e-05,6.859347451877678e-06,1.2187492015580417e-05,1.1050225860757559e-05,8.306687994915182e-06
[TG(42:2)]_FA18:1,-0.1585309238128961,4.395199858147149,0.2352508871285294,0.6276574151487901,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.788744190693737e-06,4.215945858686037e-05,2.029021501906925e-05,2.9008590205148708e-05,2.1521408843326692e-05,1.2436924190073836e-05,1.812392683244258e-05,4.0595152892654314e-05,1.7456231770431518e-05
[TG(42:2)]_FA18:2,0.0409882312782481,3.520831483981232,0.0156738793823243,0.9003688866809999,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.9751000569227695e-06,1.997162506208867e-05,1.2733342249384154e-05,1.4696575955892333e-05,1.3869378547787508e-05,7.612149234121555e-06,1.2491150025650512e-05,1.2514938088712202e-05,9.195629681473093e-06
[TG(42:3)]_FA14:0,-0.0381816970870481,3.309896600728542,0.0135824263918502,0.9072216803460508,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.9002240517090955e-06,1.639128062748279e-05,1.0805169748238973e-05,1.2609401692798872e-05,1.1181583688154818e-05,6.750612589474577e-06,1.0639888080821939e-05,1.2504687232020282e-05,8.229932027849328e-06
[TG(42:3)]_FA16:0,-0.0014002968896436,3.3278466349483176,1.8271412656645225e-05,0.9965894470063342,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.865352128343556e-06,1.631400707633904e-05,1.146273367463714e-05,1.3276514927962648e-05,1.1142306413994309e-05,6.822866883345553e-06,1.1945371254595791e-05,1.1050924712110452e-05,8.338493913139755e-06
[TG(42:3)]_FA16:1,0.0808668935191697,3.51602090622962,0.0610055672618217,0.8049136019690545,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.988946189004029e-06,2.150095588424206e-05,1.2529826731831458e-05,1.4764930827231216e-05,1.3439208959015694e-05,7.2906107181625145e-06,1.2422899733866042e-05,1.3000457545274024e-05,8.653793988326665e-06
[TG(42:3)]_FA18:0,0.0343235247389731,3.296173571370233,0.0109758209283321,0.9165618449426732,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.296841001721464e-06,1.6815427001920734e-05,1.0804942605307639e-05,1.2356592825909675e-05,1.1293535845451396e-05,6.727281963528439e-06,1.0720893597617191e-05,1.1041838666921898e-05,7.79146527489378e-06
[TG(42:3)]_FA18:1,0.0256538077689819,3.468266823912957,0.0061374933923249,0.937555884921595,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.6646372958357185e-06,1.7715578679363826e-05,1.3151275581993552e-05,1.3612028116920397e-05,1.2237603863294964e-05,7.322425161505412e-06,1.2513527133414364e-05,1.2412429299610969e-05,9.694300390016644e-06
[TG(42:3)]_FA18:2,-0.0625738063878321,3.9045373699754458,0.0366070655677503,0.8482672701761321,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.535611185252008e-06,3.0719184170415655e-05,2.111676947394956e-05,1.594496677385142e-05,1.2660011969238745e-05,8.275587551851484e-06,1.268851631502127e-05,3.2989225767301425e-05,8.862803923405569e-06
[TG(42:3)]_FA18:3,0.0925488111939616,3.618264412532141,0.0799417369675614,0.7773763825461586,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.934074201437173e-06,1.9881644396173623e-05,1.702034011188477e-05,1.5186018268213138e-05,1.3670639736707401e-05,8.192869826555258e-06,1.3219302521613764e-05,1.3564722534245565e-05,9.916941415219525e-06
[TG(42:4)]_FA14:0,0.0526054120446072,3.3369974439776566,0.0257883652960062,0.872418251278069,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.954279418880131e-06,1.6381664331606603e-05,1.120425082407071e-05,1.2417903622293763e-05,1.1182524439967569e-05,6.940651221092522e-06,1.1184100586217566e-05,1.1361014082423768e-05,7.933618018841295e-06
[TG(42:4)]_FA16:0,0.0360799167503953,3.876494766829296,0.0121695654756521,0.9121589640106534,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,9.255625395961123e-06,2.5027380647833687e-05,1.6129505810390653e-05,1.7545046749609015e-05,2.087627197003372e-05,8.174064059643728e-06,2.1041907455323715e-05,1.240357623449765e-05,8.874812289761216e-06
[TG(42:4)]_FA16:1,-0.0090367779537374,3.4396964761062376,0.0007615504713420762,0.977984209338964,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.582995950035684e-06,1.773412450981371e-05,1.2515517030418912e-05,1.3554630861384881e-05,1.318261263295128e-05,7.292731679254074e-06,1.1769710487024205e-05,1.2626999016461679e-05,8.509531653957969e-06
[TG(42:4)]_FA18:0,0.0778459707880164,3.3299991979162686,0.0564634663916354,0.8121755073128671,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.496226379635934e-06,1.8549790594346477e-05,1.0798809962777005e-05,1.2365724222174582e-05,1.1186522736105982e-05,6.996927579306289e-06,1.060341347241952e-05,1.1048594911358101e-05,8.177841722054446e-06
[TG(42:4)]_FA18:1,0.0096667862042789,3.4034064522882232,0.0008712153198853351,0.9764527737697246,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.2853537504479224e-06,1.7714548668421413e-05,1.2058288837150173e-05,1.3653771607158477e-05,1.215622683523742e-05,7.326525790564433e-06,1.1587560581422874e-05,1.207182020598791e-05,8.505150163597002e-06
[TG(42:4)]_FA18:2,0.0184119945028245,3.470278749530245,0.0031617157047781,0.9551592709185724,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.538175258426617e-06,1.9261738232193926e-05,1.2351296503494816e-05,1.399763353397353e-05,1.2670595707505028e-05,7.61172503111545e-06,1.2043383154764708e-05,1.2528450622021008e-05,9.232790730509925e-06
[TG(42:4)]_FA18:3,0.0049410833621911,3.788390495110856,0.00022813295271362224,0.987949153357649,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.989565504361338e-06,2.54213044810268e-05,1.7275642874766333e-05,1.5319597526546783e-05,1.3679341881628876e-05,8.594722331684376e-06,1.3018131901555e-05,2.3024895197264968e-05,9.50281604496394e-06
[TG(42:4)]_FA20:4,0.0103163033209653,3.666461667167042,0.0009937379188862394,0.9748519643094418,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.3898708680252875e-06,2.1433298759985812e-05,1.4084811758147791e-05,1.6659563209878197e-05,1.4587895542843625e-05,8.808939995260668e-06,1.3889498066467215e-05,1.4525277343983617e-05,1.0146073706913386e-05
[TG(43:0)]_FA14:0,0.2729123095489674,3.619229153826738,0.6940943162839872,0.4047752335745714,0.9999908530680616,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.23869084829844e-06,2.3780699658758948e-05,1.6087030862046446e-05,1.4978866183600056e-05,1.3119815711138573e-05,7.256675232819606e-06,1.1663419150454112e-05,1.2698289186463868e-05,1.1646304703871684e-05
